date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2015-12-30,7.4582148,7.4968584,7.3519449,7.4099103,7.4871975,37186987,285083296.0,2,0.477846,1,-1.0323,0,7.42923
2015-12-31,7.4099103,7.4582148,7.3326231,7.3519449,7.4099103,32653473,249098124.0,2,0.419591,1,-0.7823,0,7.38817
2016-01-04,7.2939795,7.3133013,6.7239864,6.7433082,7.3519449,59770604,434775920.0,2,0.768041,1,-8.2786,0,7.27408
2016-01-05,6.5597511,6.8785608,6.4244985,6.6466992,6.7433082,70807959,488030160.0,2,0.909869,1,-1.4327,0,6.62738
2016-01-06,6.7433082,6.9655089,6.6563601,6.8882217,6.6466992,80294184,570642720.0,2,1.031765,1,3.6337,0,6.81335
2016-01-07,6.8399172,7.1200833,6.569412,6.6273774,6.8882217,34414150,244979945.0,2,0.442215,1,-3.7868,0,7.11858
2016-01-08,6.955848,7.2263532,6.5500902,7.0041525,6.6273774,108003296,774635520.0,2,1.387822,1,5.6851,0,7.17233
2016-01-11,6.859239,7.6900764,6.8109345,7.2649968,7.0041525,221804025,1686865856.0,2,2.85014,1,3.7241,0,7.60521
2016-01-12,7.5548238,7.632111,6.9848307,7.245675,7.2649968,161587256,1235014528.0,2,2.076366,1,-0.266,0,7.35436
2016-01-13,7.342284,7.5161802,6.9751698,7.0138134,7.245675,98069093,733639088.0,2,1.26017,1,-3.2,0,7.48084
2016-01-14,6.7143255,7.0427961,6.5500902,6.9655089,7.0138134,111422370,779729792.0,2,1.431757,1,-0.6887,0,6.99796
2016-01-15,6.8688999,6.8688999,6.4051767,6.4824639,6.9655089,99150552,676050528.0,2,1.274066,1,-6.9348,0,6.81842
2016-01-18,6.376194,6.7433082,6.3085677,6.6177165,6.4824639,63845591,434208128.0,2,0.820404,1,2.0864,0,6.51145
2016-01-19,6.5983947,6.9268653,6.4824639,6.8205954,6.6177165,77127138,537827488.0,2,0.991069,1,3.0657,0,6.70708
2016-01-20,6.8399172,7.4099103,6.7819518,7.1200833,6.8205954,133336750,982983296.0,2,1.713352,1,4.3909,0,7.37219
2016-01-21,6.955848,7.2360141,6.8012736,6.859239,7.1200833,82960385,601689536.0,2,1.066026,1,-3.6635,0,6.96309
2016-01-22,6.8495781,6.9848307,6.5211075,6.76263,6.859239,65841165,457920896.0,2,0.846047,1,-1.4084,0,6.95493
2016-01-25,6.7529691,6.8109345,6.6563601,6.7336473,6.76263,38609277,268288685.0,2,0.496122,1,-0.4286,0,6.73848
2016-01-26,6.6950037,6.8495781,6.4244985,6.4534812,6.7336473,61696936,423596224.0,2,0.792794,1,-4.1607,0,6.60564
2016-01-27,6.4631421,6.5114466,5.8255227,6.1056888,6.4534812,85558677,537084864.0,2,1.099413,1,-5.3892,0,6.27739
2016-01-28,5.989758,5.9994189,5.699931,5.7192528,6.1056888,52774435,319928912.0,2,0.678142,1,-6.3291,0,5.85209
2016-01-29,5.699931,5.9221317,5.5936611,5.8545054,5.7192528,59023713,353326688.0,2,0.758444,1,2.3649,0,5.76756
2016-02-01,5.8062009,5.8158618,5.603322,5.7095919,5.8545054,50326832,297855984.0,2,0.64669,1,-2.4752,0,5.73374
2016-02-02,5.7289137,5.9800971,5.7289137,5.8834881,5.7095919,50695569,308603520.0,2,0.651429,1,3.0457,0,5.83035
2016-02-03,5.8448445,5.9800971,5.8158618,5.9221317,5.8834881,36261732,221974993.0,2,0.465957,1,0.6568,0,5.89073
2016-02-04,5.8545054,6.086367,5.8255227,5.9994189,5.9221317,52263495,324160400.0,2,0.671576,1,1.3051,0,5.94145
2016-02-05,6.0380625,6.3085677,6.0187407,6.0960279,5.9994189,64867473,415733440.0,2,0.833535,1,1.6103,0,6.11535
2016-02-15,5.9028099,6.4051767,5.9028099,6.279585,6.0960279,55079797,353731088.0,2,0.707765,1,3.0111,0,6.1226
2016-02-16,6.2989068,6.4148376,6.2119587,6.376194,6.279585,60810588,398365376.0,2,0.781405,1,1.5385,0,6.32547
2016-02-17,6.376194,6.4341594,6.279585,6.3665331,6.376194,43497892,285706480.0,2,0.55894,1,-0.1515,0,6.36412
2016-02-18,6.3472113,6.376194,6.1733151,6.2216196,6.3665331,65526155,423358240.0,2,0.841999,1,-2.2762,0,6.27958
2016-02-19,6.2119587,6.2216196,6.1250106,6.1733151,6.2216196,32548803,207850797.0,2,0.418246,1,-0.7764,0,6.18298
