date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2015-12-30,6.7788756,6.7942472,6.7020176,6.763504,6.7711898,11939082,104696904.0,2,0.113706,1,-0.1135,0,6.75966
2015-12-31,6.763504,6.7865614,6.686646,6.7097034,6.763504,10410871,91223727.0,2,0.099151,1,-0.7955,0,6.7366
2016-01-04,6.7020176,6.725075,6.3177276,6.3330992,6.7097034,14485213,123345839.0,2,0.137954,1,-5.6128,0,6.51948
2016-01-05,6.14864,6.4407004,6.14864,6.3177276,6.3330992,22088382,181009894.0,2,0.210366,1,-0.2427,0,6.26393
2016-01-06,6.3177276,6.4714436,6.2792986,6.456072,6.3177276,17808629,148293352.0,2,0.169606,1,2.1898,0,6.38114
2016-01-07,6.3638424,6.3638424,5.956495,5.9872382,6.456072,4102600,32937929.0,2,0.039072,1,-7.2619,0,6.16785
2016-01-08,6.1178968,6.225498,5.994924,6.1332684,5.9872382,25639147,203991591.0,2,0.244182,1,2.439,0,6.1179
2016-01-11,6.071782,6.0871536,5.841208,5.841208,6.1332684,22025336,171717567.0,2,0.209765,1,-4.7619,0,5.96034
2016-01-12,5.8873228,5.9026944,5.76435,5.7797216,5.841208,16544598,125313455.0,2,0.157568,1,-1.0526,0,5.83352
2016-01-13,5.841208,5.8565796,5.6721204,5.7028636,5.7797216,14723546,110513659.0,2,0.140224,1,-1.3298,0,5.76819
2016-01-14,5.5952624,5.7566642,5.5568334,5.7336068,5.7028636,12995370,95455886.0,2,0.123765,1,0.5391,0,5.66059
2016-01-15,5.6951778,5.725921,5.4722896,5.5030328,5.7336068,12981321,94226357.0,2,0.123632,1,-4.0215,0,5.59911
2016-01-18,5.4338606,5.5798908,5.3954316,5.495347,5.5030328,12892638,92550093.0,2,0.122787,1,-0.1397,0,5.47613
2016-01-19,5.533776,5.7028636,5.495347,5.6798062,5.495347,13847476,101551536.0,2,0.131881,1,3.3566,0,5.60295
2016-01-20,5.6721204,5.7797216,5.495347,5.6567488,5.6798062,21745872,159858885.0,2,0.207104,1,-0.406,0,5.65098
2016-01-21,5.5030328,5.6721204,5.4646038,5.495347,5.6567488,18095198,130777332.0,2,0.172335,1,-2.8533,0,5.53378
2016-01-22,5.533776,5.5952624,5.495347,5.5491476,5.495347,9967314,71894284.0,2,0.094927,1,0.979,0,5.54338
2016-01-25,5.5875766,5.6260056,5.533776,5.5645192,5.5491476,7590580,55096728.0,2,0.072291,1,0.277,0,5.57797
2016-01-26,5.5260902,5.5260902,5.2494014,5.264773,5.5645192,15632660,110003745.0,2,0.148882,1,-5.3867,0,5.39159
2016-01-27,5.341631,5.3493168,5.1187428,5.2032866,5.264773,14599443,99107808.0,2,0.139042,1,-1.1679,0,5.25324
