date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2021-05-27,39.89422912,47.87738628,39.89422912,47.87738628,33.24758612,422892,28144541.68,2,1.057,1,44.0026,0,43.88581
2021-05-28,52.66296924,52.66296924,52.66296924,52.66296924,47.87738628,134536,9860143.44,2,0.3363,1,9.9955,0,52.66297
2021-05-31,57.92998472,57.92998472,57.92998472,57.92998472,52.66296924,127548,10282919.76,2,0.3188,1,10.0014,0,57.92998
2021-06-01,63.72154608,63.72154608,63.72154608,63.72154608,57.92998472,119255,10575533.4,2,0.2981,1,9.9975,0,63.72155
2021-06-02,70.0951378,70.0951378,70.0951378,70.0951378,63.72154608,287202,28016555.1,2,0.7178,1,10.0023,0,70.09514
2021-06-03,77.10824436,77.10824436,77.10824436,77.10824436,70.0951378,386773,41504610.63,2,0.9667,1,10.0051,0,77.10824
2021-06-04,84.81835024,84.81835024,84.81835024,84.81835024,77.10824436,650135,76741935.4,2,1.6249,1,9.9991,0,84.81835
2021-06-07,93.29731104,93.29731104,93.29731104,93.29731104,84.81835024,338884,44000698.56,2,0.847,1,9.9966,0,93.29731
2021-06-08,102.62416792,102.62416792,102.62416792,102.62416792,93.29731104,395591,56498306.62,2,0.9887,1,9.9969,0,102.62417
2021-06-09,112.8851476,112.8851476,112.8851476,112.8851476,102.62416792,2244826,352662164.6,2,5.6107,1,9.9986,0,112.88515
2021-06-10,124.17366236,124.17366236,124.17366236,124.17366236,112.8851476,960805,166036712.05,2,2.4014,1,10.0,0,124.17366
2021-06-11,136.59031004,136.59031004,136.59031004,136.59031004,124.17366236,827097,157222868.73,2,2.0672,1,9.9994,0,136.59031
2021-06-15,150.2500596,150.2500596,150.2500596,150.2500596,136.59031004,6136164,1283071892.4,2,15.3366,1,10.0005,0,150.25006
2021-06-16,150.178204,165.27506556,146.585424,165.27506556,150.2500596,29261400,6395612922.92,2,73.1352,1,10.0,0,156.82844
2021-06-17,154.48954,176.3695702,150.90394556,173.531274,165.27506556,13190781,3025036997.43,2,32.9687,1,4.9954,0,163.82358
2021-06-18,190.86284472,190.8844014,182.8365742,190.8844014,173.531274,6039854,1587007342.98,2,15.0959,1,10.0,0,188.86706
2021-06-21,186.98264232,190.25207212,176.764776,185.07128336,190.8844014,5796677,1482440120.54,2,14.4881,1,-3.0454,0,184.76769
2021-06-22,183.2677078,194.00293444,181.076112,186.3215708,185.07128336,4809101,1257002183.77,2,12.0197,1,0.6756,0,186.16708
2021-06-23,178.920444,185.52397364,173.3157072,182.9443576,186.3215708,5428412,1354991272.57,2,13.5676,1,-1.8126,0,180.17612
2021-06-24,181.076112,181.43539,168.86066,168.96125784,182.9443576,4383211,1053469406.29,2,10.9553,1,-7.6434,0,175.08335
2021-06-25,168.96125784,174.72407696,166.3816418,168.86066,168.96125784,4351890,1031250072.04,2,10.877,1,-0.0595,0,169.73191
2021-06-28,165.26788,176.04622,162.393656,175.327664,168.86066,4416889,1051001289.0,2,11.0395,1,3.8298,0,169.75886
2021-06-29,173.93366536,192.8604304,172.45344,192.8604304,175.327664,5666481,1449579037.38,2,14.1627,1,10.0,0,183.02699
2021-06-30,187.543116,194.01012,176.04622,180.2138448,192.8604304,5555810,1409337175.2,2,13.8861,1,-6.5574,0,184.45333
2021-07-01,177.483332,185.9622928,172.46062556,179.639,180.2138448,3353441,843324426.71,2,8.3815,1,-0.319,0,178.88631
2021-07-02,178.920444,185.02098444,170.297772,175.47856076,179.639,3289446,813309009.52,2,8.2216,1,-2.316,0,177.42944
2021-07-05,175.327664,188.980228,170.42711208,185.54553032,175.47856076,3633557,906516472.33,2,9.0816,1,5.7369,0,180.07013
2021-07-06,184.8844588,198.321456,184.0221916,186.6808488,185.54553032,4739616,1258783446.95,2,11.8461,1,0.6119,0,188.47724
2021-07-07,188.39819764,205.2914492,188.39819764,204.78846,186.6808488,5070841,1397782947.04,2,12.6739,1,9.6998,0,196.71908
2021-07-08,198.5370228,200.8004742,188.8365168,189.59818616,204.78846,4699810,1271989882.87,2,11.7466,1,-7.4175,0,194.44305
2021-07-09,186.82456,188.52753772,178.201888,185.15032452,189.59818616,3600422,910979429.1,2,8.9988,1,-2.3459,0,184.67608
2021-07-12,183.23178,183.83536704,175.62227196,176.96597168,185.15032452,3791403,938988279.02,2,9.4761,1,-4.4204,0,179.91385
2021-07-13,177.84261,186.83174556,176.17556008,179.63181444,176.96597168,4233300,1065728954.94,2,10.5806,1,1.5064,0,180.12043
2021-07-14,176.764776,183.24615112,172.38876996,179.59588664,179.63181444,3039924,755728177.39,2,7.5979,1,-0.02,0,177.9989
2021-07-15,172.43906888,176.2617868,168.86066,174.3216856,179.59588664,4420721,1061391657.06,2,11.049,1,-2.9367,0,172.9708
2021-07-16,173.351635,179.55277328,171.02351356,177.2677652,174.3216856,2328706,572093755.18,2,5.8203,1,1.69,0,175.29892
2021-07-19,176.03184888,179.0282274,159.6631432,172.45344,177.2677652,4131862,970370736.73,2,10.3271,1,-2.7158,0,171.79416
2021-07-20,168.142104,170.0103496,164.03196368,164.82956084,172.45344,2213638,511514295.32,2,5.5327,1,-4.4208,0,166.75349
2021-07-21,164.908602,166.9564866,153.87158184,157.363764,164.82956084,6426678,1412627963.76,2,16.0627,1,-4.5294,0,160.77511
