date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2018-09-18,16.76758464,20.12458032,16.76758464,20.12458032,13.97588616,390103,9005196.26,2,0.168771,1,43.99502,0,18.44608
2018-09-19,22.1335596,22.1335596,22.1335596,22.1335596,20.12458032,138874,3534343.3,2,0.060081,1,9.98272,0,22.13356
2018-09-20,24.351264,24.351264,24.351264,24.351264,22.1335596,639029,17892812.0,2,0.276465,1,10.01964,0,24.35126
2018-09-21,26.09064,26.09064,22.63797864,22.75973496,24.351264,92942080,2524118732.42,2,40.209761,1,-6.535714,0,24.39475
2018-09-25,21.7422,21.7422,20.48984928,20.62030248,22.75973496,63891504,1547096231.35,2,27.641538,1,-9.40008,0,21.14864
2018-09-26,20.437668,20.75945256,20.11588344,20.3941836,20.62030248,42096032,986786177.22,2,18.21211,1,-1.096577,0,20.4268
2018-09-27,20.2637304,20.2637304,18.5678388,18.66350448,20.3941836,53200913,1179361153.3,2,23.016442,1,-8.486148,0,19.4397
2018-09-28,18.6113232,18.99398592,18.35911368,18.48956688,18.66350448,28087082,602536650.39,2,12.151383,1,-0.931961,0,18.6135
2018-10-08,18.0025416,18.23735736,17.4372444,17.59378824,18.48956688,22330159,460781616.29,2,9.660752,1,-4.844782,0,17.81773
2018-10-09,18.046026,18.41129496,17.92426968,18.03732912,17.59378824,25560416,533695045.98,2,11.058266,1,2.521009,0,18.10473
2018-10-10,17.8720884,18.15908544,17.66336328,17.88948216,18.03732912,16678697,343802623.2,2,7.215746,1,-0.819673,0,17.896
2018-10-11,16.9154316,17.11545984,16.09792488,16.09792488,17.88948216,26345071,500601146.58,2,11.397733,1,-10.01458,0,16.55669
2018-10-12,15.81092784,15.99356232,14.68033344,15.63699024,16.09792488,25630670,456034265.2,2,11.08866,1,-2.863321,0,15.53045
2018-10-15,15.66308088,16.15880304,15.55871832,15.57611208,15.63699024,18124903,330551681.64,2,7.841421,1,-0.38932,0,15.73918
2018-10-16,15.57611208,15.70656528,14.9586336,15.34129632,15.57611208,15237835,269573886.78,2,6.592382,1,-1.50754,0,15.39565
2018-10-17,15.67177776,15.9152904,15.24563064,15.90659352,15.34129632,21187142,380930437.07,2,9.166245,1,3.684816,0,15.68482
2018-10-18,15.71526216,16.34143752,15.31520568,15.9152904,15.90659352,28499520,519378895.39,2,12.329817,1,0.054665,0,15.8218
2018-10-19,15.64568712,17.46333504,15.5239308,16.86325032,15.9152904,37276609,705837929.91,2,16.127071,1,5.956285,0,16.37405
2018-10-22,17.01109728,18.1329948,16.8719472,17.71554456,16.86325032,42542450,856414176.27,2,18.405245,1,5.054159,0,17.4329
