date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2018-10-16,52.61100672,63.13141124,52.61100672,63.13141124,43.8425056,419948,29448511.2,2,0.345352,1,43.9959,0,57.87121
2018-10-17,69.4472476,69.4472476,69.4472476,69.4472476,63.13141124,186547,14420083.1,2,0.15341,1,10.00428,0,69.44725
2018-10-18,76.39197236,76.39197236,65.92547256,72.74441964,69.4472476,55718541,4493959114.05,2,45.821169,1,4.747734,0,72.86346
2018-10-19,71.423754,80.02155684,71.3339128,80.02155684,72.74441964,35319206,3011157565.2,2,29.0454,1,10.0037,0,75.7002
2018-10-22,84.450728,88.02640776,82.66288812,88.02640776,80.02155684,17685766,1689793609.03,2,14.544215,1,10.00337,0,85.79161
2018-10-23,91.638024,95.0519896,85.05266404,85.0796164,88.02640776,32962614,3319210156.15,2,27.107413,1,-3.347629,0,89.20557
2018-10-24,85.69952068,90.290406,85.5288224,87.1908846,85.0796164,24149984,2351484901.82,2,19.860184,1,2.481527,0,87.17741
2018-10-25,83.66012544,91.07202444,83.66012544,89.46386696,87.1908846,19315338,1871745883.26,2,15.884324,1,2.606902,0,86.96404
2018-10-26,89.6615176,92.536436,83.11209412,87.3256464,89.46386696,18272124,1778309679.0,2,15.026418,1,-2.390043,0,88.15892
2018-10-29,86.696758,88.36780432,84.45971212,87.61313824,87.3256464,10286018,994737034.08,2,8.458896,1,0.329218,0,86.78435
2018-10-30,86.696758,89.7513588,83.29177652,87.4604082,87.61313824,14005735,1350378208.28,2,11.517874,1,-0.174321,0,86.80008
2018-10-31,87.8646936,91.58411928,87.8646936,88.942788,87.4604082,13522723,1347886601.69,2,11.12066,1,1.694917,0,89.06407
2018-11-01,90.72164376,94.8723072,89.0326292,91.93449996,88.942788,15664145,1601231269.97,2,12.881698,1,3.363638,0,91.64027
2018-11-02,95.49221148,96.47148056,92.23996004,94.6926248,91.93449996,16217663,1701272338.54,2,13.336894,1,3.000097,0,94.72407
2018-11-05,94.22545056,95.74376684,89.3470734,92.01535704,94.6926248,13349537,1373603233.14,2,10.978238,1,-2.827328,0,92.83291
2018-11-06,90.4700884,101.21509592,89.7064382,101.21509592,92.01535704,13529740,1425402758.25,2,11.126431,1,9.998053,0,95.65168
2018-11-07,101.2061118,102.13147616,97.6573844,98.82532,101.21509592,11559522,1285698030.25,2,9.506186,1,-2.361089,0,99.95507
2018-11-08,100.622144,101.51157188,96.83982948,98.17846336,98.82532,9042712,999397652.61,2,7.436441,1,-0.654547,0,99.288
2018-11-09,96.57929,102.2392856,96.130084,99.52608136,98.17846336,8703255,969217062.11,2,7.157282,1,1.372621,0,98.61869
2018-11-12,98.75344704,101.31392124,98.07963804,100.63112812,99.52608136,7992319,889722777.47,2,6.572631,1,1.110312,0,99.69453
2018-11-13,98.82532,105.114204,97.50465436,98.87922472,100.63112812,13639629,1539492049.1,2,11.2168,1,-1.74092,0,100.08085
2018-11-14,97.05544836,102.0596032,97.03748012,100.49636632,98.87922472,8502181,943916114.77,2,6.991925,1,1.635474,0,99.16222
2018-11-15,99.59795432,101.32290536,98.1065904,100.622144,100.49636632,6730872,749711334.12,2,5.535257,1,0.125156,0,99.9124
2018-11-16,100.6670646,102.418968,98.51985992,99.4092878,100.622144,6909166,771444135.46,2,5.68188,1,-1.205356,0,100.2538
2018-11-19,97.93589212,101.3857942,97.5675432,98.9600818,99.4092878,6928135,766379682.72,2,5.697479,1,-0.451875,0,98.96233
2018-11-20,97.7472256,99.69677964,96.130084,96.130084,98.9600818,5462485,591621631.52,2,4.492175,1,-2.859738,0,97.42604
2018-11-21,95.231672,101.54750836,94.9172278,100.3526204,96.130084,9062260,1000279969.17,2,7.452516,1,4.39252,0,98.01226
2018-11-22,100.0381762,100.92760408,98.93312944,100.18192212,100.3526204,5197260,579003973.23,2,4.274062,1,-0.170094,0,100.02021
2018-11-23,100.4424616,102.0596032,97.028496,97.2980196,100.18192212,5950853,658085561.78,2,4.893794,1,-2.878665,0,99.20715
2018-11-26,98.0167492,99.98427148,97.2980196,98.45697108,97.2980196,4179317,459180268.68,2,3.436938,1,1.19113,0,98.439
2018-11-27,99.41827192,99.723732,93.884054,95.73478272,98.45697108,8021725,859347576.13,2,6.596813,1,-2.76485,0,97.19021
2018-11-28,95.0519896,98.82532,94.5129424,98.47493932,95.73478272,5516545,596357412.52,2,4.536632,1,2.86224,0,96.7163
2018-11-29,99.723732,100.59519164,97.7472256,97.77417796,98.47493932,4884839,540532882.81,2,4.017137,1,-0.711613,0,98.96008
2018-11-30,97.7472256,101.1611912,97.477702,101.07135,97.77417796,4134650,456656947.68,2,3.400206,1,3.37223,0,99.36437
2018-12-03,103.766586,111.09762792,101.82601608,107.360234,101.07135,9309546,1104557826.88,2,7.655877,1,6.222222,0,106.01262
2018-12-04,106.7313456,108.59105844,105.6532512,106.96493272,107.360234,4519096,538294094.35,2,3.716362,1,-0.368203,0,106.98515
2018-12-05,105.114204,110.60350132,104.80874392,108.42036016,106.96493272,5374878,646890157.76,2,4.42013,1,1.360661,0,107.2367
2018-12-06,107.71061468,108.80667732,102.418968,103.61385596,108.42036016,8233814,964296665.1,2,6.771229,1,-4.43321,0,105.63753
2018-12-07,104.10798256,104.440395,101.2510324,102.54474568,103.61385596,5067642,577176369.74,2,4.167469,1,-1.031824,0,103.08604
2018-12-10,101.41274656,104.215792,101.41274656,103.42518944,102.54474568,2984338,342408986.85,2,2.454225,1,0.858598,0,102.61662
2018-12-11,103.9013478,104.4853156,101.07135,101.84398432,103.42518944,4050229,463348649.01,2,3.33078,1,-1.528841,0,102.8255
2018-12-12,102.2392856,102.99395168,101.61938132,102.35607916,101.84398432,2752862,313396283.04,2,2.263867,1,0.502823,0,102.30217
2018-12-13,102.3291268,104.44937912,102.0146826,104.3954744,102.35607916,2926751,337663431.59,2,2.406868,1,1.992449,0,103.29717
2018-12-14,104.3056332,104.45836324,96.85779772,96.85779772,104.3954744,7269624,810256504.25,2,5.978309,1,-7.220309,0,100.6199
2018-12-17,95.33948144,96.130084,91.5931034,95.43830676,96.85779772,4950579,519731536.34,2,4.0712,1,-1.465536,0,94.62524
2018-12-18,93.53367332,95.680878,93.14735616,94.6926248,95.43830676,3132499,329930909.25,2,2.576068,1,-0.781325,0,94.26363
2018-12-19,95.01605312,95.48322736,87.83774124,88.25101076,94.6926248,7661781,773276648.6,2,6.300807,1,-6.802655,0,91.64701
2018-12-20,88.044376,91.0989768,87.9545348,90.43415192,88.25101076,4779757,478030157.73,2,3.930721,1,2.473786,0,89.38301
2018-12-21,89.63456524,90.31735836,88.50256612,89.23027984,90.43415192,3028352,301683678.85,2,2.490421,1,-1.331218,0,89.42119
2018-12-24,89.35605752,94.0637364,89.35605752,92.8059596,89.23027984,3656491,376860478.45,2,3.006983,1,4.007253,0,91.39545
2018-12-25,91.9973888,96.12109988,91.638024,95.22268788,92.8059596,4404731,460649011.88,2,3.622312,1,2.604061,0,93.7448
2018-12-26,95.22268788,98.43001872,94.59379948,96.3996076,95.22268788,3533381,380978844.85,2,2.905741,1,1.235971,0,96.16153
2018-12-27,97.6573844,98.2413522,95.96836984,96.58827412,96.3996076,4131329,447720976.29,2,3.397475,1,0.195712,0,97.11385
2018-12-28,96.57929,98.49290756,95.5011956,98.12455864,96.58827412,3253053,353231248.24,2,2.675208,1,1.590549,0,97.17449
2019-01-02,95.6359574,95.9504016,89.4369146,93.23719736,98.12455864,5898761,612101682.98,2,4.850955,1,-4.980775,0,93.56512
2019-01-03,92.8059596,94.33326,89.80526352,91.02710384,93.23719736,3845852,392152449.77,2,3.162707,1,-2.370398,0,91.9929
2019-01-04,90.36227896,92.4016742,89.37402576,91.26069096,91.02710384,4276913,432343831.05,2,3.517198,1,0.256615,0,90.84967
2019-01-07,90.79351672,93.41687976,90.46110428,91.39545276,91.26069096,4345843,442705537.94,2,3.573884,1,0.147668,0,91.51674
2019-01-08,90.83843732,91.62903988,87.84672536,89.391994,91.39545276,5213478,518413309.68,2,4.2874,1,-2.19208,0,89.92655
2019-01-09,89.74237468,94.59379948,89.4369146,92.51846776,89.391994,5818461,600284567.49,2,4.784919,1,3.497491,0,91.57289
2019-01-10,93.7043716,94.49497416,91.88957936,92.82392784,92.51846776,4136218,430582353.72,2,3.401495,1,0.330158,0,93.22821
2019-01-11,92.4465948,94.33326,91.9973888,94.25240292,92.82392784,2072275,215125708.96,2,1.704174,1,1.538912,0,93.25741
2019-01-14,94.1535776,94.1535776,92.24894416,93.5246892,94.25240292,1950428,202096291.24,2,1.60397,1,-0.772095,0,93.5202
2019-01-15,93.32703856,95.680878,92.97665788,94.31529176,93.5246892,2113841,222559524.0,2,1.738356,1,0.845346,0,94.07497
2019-01-16,94.02779992,95.58205268,93.26414972,94.95316428,94.31529176,2031040,214576900.71,2,1.670263,1,0.676318,0,94.45679
2019-01-17,94.77348188,95.6359574,94.25240292,95.007069,94.95316428,1658208,175687211.97,2,1.363658,1,0.056767,0,94.91723
2019-01-18,94.68364068,98.5557964,94.68364068,98.376114,95.007069,3279080,353652560.76,2,2.696612,1,3.546099,0,96.5748
2019-01-21,99.5440496,103.1826182,99.14874832,99.82255732,98.376114,4207973,473422407.34,2,3.460504,1,1.47032,0,100.42449
2019-01-22,100.2627792,100.96354056,96.58827412,97.46871788,99.82255732,2358542,258272023.28,2,1.93959,1,-2.358026,0,98.82083
2019-01-23,97.45973376,99.25655776,97.2081784,99.06789124,97.46871788,1460294,159833986.24,2,1.2009,1,1.640703,0,98.24809
2019-01-24,98.4659552,99.0050024,95.93243336,97.028496,99.06789124,2424214,261741042.13,2,1.993597,1,-2.05858,0,97.60797
2019-01-25,97.028496,98.31322516,95.9953222,96.06719516,97.028496,3073749,331847426.83,2,2.527754,1,-0.990741,0,96.85106
2019-01-28,96.48046468,97.19021016,95.3215132,95.51017972,96.06719516,1611291,172208622.49,2,1.325075,1,-0.579821,0,96.12559
2019-01-29,95.65392564,95.65392564,92.09621412,93.41687976,95.51017972,3294995,343467350.86,2,2.7097,1,-2.191698,0,94.20524
2019-01-30,93.2551656,96.0851634,92.5813566,95.34846556,93.41687976,2587858,274067773.25,2,2.128173,1,2.067699,0,94.31754
2019-01-31,96.52538528,97.72925736,94.2883394,95.88751276,95.34846556,3138730,336064249.63,2,2.581192,1,0.56535,0,96.10762
2019-02-01,96.40859172,99.9034144,95.9953222,99.68779552,95.88751276,3068125,337281904.88,2,2.523129,1,3.963268,0,97.99878
2019-02-11,99.80458908,101.31392124,98.56478052,100.622144,99.68779552,3598550,401635984.1,2,2.959334,1,0.937276,0,100.07636
2019-02-12,100.4424616,103.20957056,100.172938,102.25725384,100.622144,3388824,384101898.43,2,2.786862,1,1.625,0,101.52056
2019-02-13,101.41274656,102.418968,100.397541,102.04163496,102.25725384,3492626,393327297.62,2,2.872225,1,-0.210857,0,101.56772
2019-02-14,101.86195256,105.03334692,101.36782596,103.98220488,102.04163496,3857411,444822873.76,2,3.172213,1,1.90174,0,103.06133
2019-02-15,103.50604652,103.9013478,101.2510324,101.6553178,103.98220488,2578186,292397496.1,2,2.120219,1,-2.237771,0,102.57844
2019-02-18,101.68227016,103.991189,101.68227016,103.37128472,101.6553178,3504403,401328525.02,2,2.88191,1,1.688021,0,102.68175
2019-02-19,103.83845896,108.0789636,103.74861776,104.09001432,103.37128472,4290221,504174587.85,2,3.528142,1,0.695292,0,104.93901
2019-02-20,103.86541132,104.1708714,100.19989036,101.520556,104.09001432,3798315,429583579.64,2,3.123614,1,-2.468497,0,102.43918
2019-02-21,101.51157188,102.18538088,100.01122384,100.8018264,101.520556,3222334,363293192.63,2,2.649946,1,-0.707967,0,101.1275
2019-02-22,100.622144,102.9580152,100.172938,102.57169804,100.8018264,3061310,345817454.2,2,2.517525,1,1.755794,0,101.5812
