date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2020-08-12,104.82099778,137.574954,104.22345,109.087211,92.72412935,22036250,3588100756.0,2,58.2654,1,17.6471,0,113.92665
2020-08-13,105.64088892,106.307919,95.42004259,95.80219524,109.087211,13098210,1883009078.0,2,34.6326,1,-12.1783,0,100.79276
2020-08-14,95.885574,99.63066997,95.190751,96.580397,95.80219524,4897466,688468675.0,2,12.9493,1,0.8123,0,96.82185
2020-08-17,94.97535587,95.190751,92.15437449,93.0367997,96.580397,5959135,799415447.0,2,15.7564,1,-3.6691,0,93.83932
2020-08-18,92.93257625,97.74769964,91.49429264,96.43448417,93.0367997,6579345,897910231.0,2,17.3963,1,3.652,0,94.65226
2020-08-19,94.5654103,94.96840764,92.1335298,92.14047803,96.43448417,3842617,516757037.0,2,10.1602,1,-4.4528,0,93.45196
2020-08-20,91.50124087,92.8283528,88.31895153,88.74279356,92.14047803,3637167,472299120.79,2,9.6169,1,-3.6875,0,90.34783
2020-08-21,89.40982364,90.45205814,88.56213958,89.31254842,88.74279356,1868174,239945718.17,2,4.9396,1,0.642,0,89.43414
2020-08-24,88.8678617,88.97208515,83.7261715,84.17085822,89.31254842,3210389,393413450.13,2,8.4885,1,-5.757,0,86.43424
2020-08-25,84.4209945,84.76145777,80.14783305,81.50968613,84.17085822,3722498,439225810.0,2,9.8426,1,-3.1616,0,82.70999
2020-08-26,81.21091224,83.01050381,79.56418173,79.67535341,81.50968613,2013396,234984781.0,2,5.3236,1,-2.2504,0,80.86524
2020-08-27,79.67535341,80.17562597,75.040884,77.57698795,79.67535341,2786345,313122313.75,2,7.3673,1,-2.6336,0,78.11721
2020-08-28,77.13230123,77.5422468,74.66567958,74.9714017,77.57698795,2685859,291650332.0,2,7.1016,1,-3.3587,0,76.07791
2020-08-31,75.14510745,78.38298263,75.14510745,76.57644283,74.9714017,1868513,206871609.0,2,4.9405,1,2.1409,0,76.31241
2020-09-01,77.1948353,77.2643176,75.30491674,76.81268265,76.57644283,1234581,135706509.0,2,3.2643,1,0.3085,0,76.64419
2020-09-02,76.81268265,77.41023043,75.3882955,75.53420833,76.81268265,1296332,141531999.0,2,3.4276,1,-1.6644,0,76.28635
2020-09-03,76.0831185,82.39211134,75.99973974,79.09170209,75.53420833,3368155,386744994.44,2,8.9056,1,4.7098,0,78.39167
2020-09-04,78.18148396,79.09170209,77.4727645,78.8624105,79.09170209,1271716,143602306.37,2,3.3625,1,-0.2899,0,78.40209
2020-09-07,79.71704279,80.599468,77.6812114,77.86881361,78.8624105,1406429,160124635.0,2,3.7187,1,-1.2599,0,78.96663
2020-09-08,78.31350033,78.63311891,75.5967424,76.02753266,77.86881361,1255364,137667797.0,2,3.3193,1,-2.3646,0,77.14272
2020-09-09,75.5272601,75.5272601,69.7602292,69.81581504,76.02753266,2916791,302859987.0,2,7.7122,1,-8.1703,0,72.65764
2020-09-10,70.58706857,71.53202785,68.55123718,68.75968408,69.81581504,1449785,145607273.0,2,3.8333,1,-1.5127,0,69.8575
2020-09-11,68.092654,71.57371723,67.84946595,71.0109106,68.75968408,1321881,132922802.0,2,3.4951,1,3.274,0,69.63169
2020-09-14,72.11567917,72.85913978,70.9414283,71.12208228,71.0109106,1010851,104134322.62,2,2.6728,1,0.1566,0,71.75958
2020-09-15,70.871946,72.54646943,70.32303583,71.37221856,71.12208228,1212543,124489557.0,2,3.2061,1,0.3517,0,71.27842
2020-09-16,71.71963006,72.1226274,70.6634991,71.22630573,71.37221856,980988,100643445.0,2,2.5938,1,-0.2044,0,71.43302
2020-09-17,70.871946,75.10341807,70.69824025,74.26963047,71.22630573,2552821,270814871.0,2,6.7498,1,4.2728,0,72.73581
2020-09-18,73.73461676,75.1798486,73.25518889,74.14456233,74.26963047,1329470,141525239.0,2,3.5152,1,-0.1684,0,74.07855
2020-09-21,73.651238,74.11676941,73.5122734,73.52616986,74.14456233,761530,80816340.41,2,2.0135,1,-0.834,0,73.70161
2020-09-22,73.2343442,73.2343442,70.68434379,70.8024637,73.52616986,1460715,150111548.56,2,3.8622,1,-3.7044,0,71.98887
2020-09-23,71.25409865,71.7752159,70.69824025,71.16377166,70.8024637,885261,90683963.0,2,2.3407,1,0.5103,0,71.22283
2020-09-24,70.5940168,70.8024637,69.39892124,69.46145531,71.16377166,951319,95462319.0,2,2.5154,1,-2.3921,0,70.06421
2020-09-25,69.72548805,70.00341725,68.79442523,68.8569593,69.46145531,572730,57030216.63,2,1.5143,1,-0.8703,0,69.34507
2020-09-28,68.86390753,70.79551547,68.17603276,68.24551506,68.8569593,858876,85468895.0,2,2.2709,1,-0.888,0,69.02024
2020-09-29,68.59292656,69.05150974,68.16908453,68.2316186,68.24551506,711526,70175948.62,2,1.8813,1,-0.0204,0,68.51128
2020-09-30,68.2316186,68.68325355,67.8147248,67.84946595,68.2316186,700927,68816385.0,2,1.8533,1,-0.5601,0,68.14477
2020-10-09,68.6485124,69.78107389,68.55123718,69.65600575,67.84946595,894228,89074906.99,2,2.3644,1,2.6626,0,69.15921
2020-10-12,71.25409865,73.34551588,71.25409865,72.60205527,69.65600575,1956342,204689009.0,2,5.1727,1,4.2294,0,72.11394
2020-10-13,72.27548846,73.12317252,71.7057336,72.73407164,72.60205527,851498,88891627.0,2,2.2514,1,0.1818,0,72.45962
2020-10-14,72.68543403,72.68543403,71.26104688,71.37916679,72.73407164,824959,85286525.23,2,2.1813,1,-1.8628,0,72.00277
2020-10-15,71.53202785,71.76131944,69.51704115,69.73938451,71.37916679,1007002,102206488.18,2,2.6626,1,-2.2973,0,70.63744
2020-10-16,70.01731371,70.2466053,69.12099204,69.54483407,69.73938451,780594,78062546.07,2,2.0639,1,-0.279,0,69.73244
2020-10-19,70.04510663,70.51063804,69.30164602,69.5517823,69.54483407,681649,68572812.0,2,1.8023,1,0.01,0,69.85229
2020-10-20,69.58652345,69.58652345,67.96063763,68.91254514,69.5517823,1030307,101710262.0,2,2.7242,1,-0.9191,0,69.01156
2020-10-21,68.9959239,70.16322654,68.58597833,68.7179947,68.91254514,928301,92387116.0,2,2.4545,1,-0.2823,0,69.11578
2020-10-22,68.73189116,68.73189116,67.397831,67.8147248,68.7179947,897079,87685017.63,2,2.3719,1,-1.3145,0,68.16908
2020-10-23,67.82167303,68.2316186,66.02902969,66.19578721,67.8147248,1329405,128054709.79,2,3.515,1,-2.3873,0,67.06953
2020-10-26,66.008185,66.57793986,65.313362,65.77889341,66.19578721,799606,75554577.0,2,2.1142,1,-0.6298,0,65.9196
2020-10-27,65.92480624,66.39033765,65.78584164,66.1471496,65.77889341,574749,54689197.95,2,1.5197,1,0.5598,0,66.06203
2020-10-28,66.22358013,66.39033765,63.98625007,64.59074608,66.1471496,1266461,117976756.8,2,3.3486,1,-2.3529,0,65.29773
2020-10-29,63.91676777,64.36840272,63.14551424,63.923716,64.59074608,1023717,93891969.0,2,2.7068,1,-1.0327,0,63.8386
2020-10-30,64.20859343,64.37535095,62.6035523,62.6035523,63.923716,1284350,117019557.0,2,3.3959,1,-2.0652,0,63.44776
2020-11-02,62.58270761,62.86063681,61.69333417,61.84619523,62.6035523,1261679,112476336.55,2,3.336,1,-1.2098,0,62.24572
2020-11-03,62.33257133,64.21554166,62.10327974,63.79864786,61.84619523,833766,76043543.91,2,2.2045,1,3.1569,0,63.11251
2020-11-04,63.98625007,64.2711275,62.96486026,63.10382486,63.79864786,731801,66697765.08,2,1.9349,1,-1.0891,0,63.58152
2020-11-05,63.86813016,64.53516024,63.30532353,64.29197219,63.10382486,853157,78496424.26,2,2.2558,1,1.8828,0,64.00015
2020-11-06,64.34755803,64.52821201,63.00654964,63.1594107,64.29197219,722728,66061652.29,2,1.9109,1,-1.7616,0,63.76043
2020-11-09,63.45818459,65.3828443,63.44428813,64.9659505,63.1594107,1145772,106582106.38,2,3.0295,1,2.8603,0,64.31282
2020-11-10,65.0354328,69.3433354,64.56295316,67.84946595,64.9659505,2551055,248999994.6,2,6.7452,1,4.4385,0,66.6978
2020-11-11,67.37698631,71.48339024,66.8419726,69.4128177,67.84946595,2795461,281862120.19,2,7.3914,1,2.3041,0,68.77879
2020-11-12,70.2466053,71.48339024,68.39837612,68.62071948,69.4128177,1892577,190662549.31,2,5.0041,1,-1.1411,0,69.68727
2020-11-13,68.39142789,71.44170086,67.91200002,70.81636016,68.62071948,1726486,174072363.44,2,4.565,1,3.1997,0,69.64037
2020-11-16,71.09428936,71.76131944,69.66295398,70.57317211,70.81636016,1027825,103911219.59,2,2.7176,1,-0.3434,0,70.77293
2020-11-17,70.78161901,71.11513405,67.38393454,67.98148232,70.57317211,1610014,158160407.45,2,4.257,1,-3.6723,0,69.31554
2020-11-18,68.092654,68.48175488,67.37003808,68.0231717,67.98148232,730317,71357035.8,2,1.931,1,0.0613,0,67.9919
2020-11-19,67.8842071,69.19742257,67.0504195,68.45396196,68.0231717,857766,84060649.27,2,2.268,1,0.6333,0,68.1465
2020-11-20,68.27330798,68.34973851,67.40477923,68.11349869,68.45396196,613245,59955964.86,2,1.6215,1,-0.4974,0,68.03533
2020-11-23,68.12739515,70.177123,67.52289914,69.2738531,68.11349869,1098533,109368568.74,2,2.9046,1,1.7036,0,68.77532
2020-11-24,68.80137346,69.48924823,68.45396196,68.61377125,69.2738531,595537,58958761.88,2,1.5746,1,-0.9529,0,68.83959
2020-11-25,69.16268142,69.22521549,67.51595091,67.8842071,68.61377125,715125,70017122.34,2,1.8908,1,-1.0633,0,68.44701
2020-11-26,67.87031064,68.36363497,66.96704074,67.32140047,67.8842071,645504,62675749.1,2,1.7068,1,-0.8291,0,67.6306
2020-11-27,67.34224516,67.73829427,66.48066464,66.57099163,67.32140047,543335,52380248.47,2,1.4366,1,-1.1147,0,67.03305
2020-11-30,66.50150933,67.21717702,66.3555965,66.81417968,66.57099163,507038,48826844.71,2,1.3406,1,0.3653,0,66.72212
2020-12-01,66.703008,67.0504195,66.59878455,66.89755844,66.81417968,434284,41753930.81,2,1.1483,1,0.1248,0,66.81244
2020-12-02,66.703008,66.94619605,66.13325314,66.20273544,66.89755844,746812,71384874.51,2,1.9746,1,-1.0386,0,66.4963
2020-12-03,66.04292615,66.24442482,65.38979253,65.43843014,66.20273544,581319,54955465.71,2,1.537,1,-1.1545,0,65.77889
2020-12-04,65.4523266,65.45927483,64.90341643,65.11186333,65.43843014,479921,44963195.78,2,1.2689,1,-0.499,0,65.23172
2020-12-07,65.11881156,66.33475181,65.11881156,65.48011952,65.11186333,606382,57377047.89,2,1.6033,1,0.5656,0,65.51312
2020-12-08,65.64687704,65.84837571,64.44483325,64.59769431,65.48011952,616638,57506959.36,2,1.6304,1,-1.3476,0,65.13445
2020-12-09,64.59769431,64.63938369,62.74946513,63.10382486,64.59769431,786085,71756734.52,2,2.0785,1,-2.3126,0,63.77259
2020-12-10,63.31227176,63.7152691,62.8814815,63.1594107,63.10382486,409881,37279263.32,2,1.0838,1,0.0881,0,63.26711
2020-12-11,63.34701291,64.08352529,63.09687663,63.59020096,63.1594107,653272,59707012.12,2,1.7273,1,0.6821,0,63.5294
2020-12-14,63.76390671,63.7847514,62.47848416,63.63189034,63.59020096,431660,39336011.9,2,1.1413,1,0.0656,0,63.41476
2020-12-15,63.63189034,65.41063722,63.63189034,65.13270802,63.63189034,717611,67005470.02,2,1.8974,1,2.3586,0,64.45178
2020-12-16,65.13270802,65.22998324,64.06962883,64.31976511,65.13270802,450481,41886179.52,2,1.1911,1,-1.2481,0,64.68802
2020-12-17,64.60464254,64.61159077,62.53407,63.68747618,64.31976511,608590,55549952.7,2,1.6092,1,-0.983,0,63.85944
2020-12-18,63.58325273,64.04878414,62.52017354,62.57575938,63.68747618,523125,47394557.8,2,1.3832,1,-1.7456,0,63.18199
2020-12-21,62.57575938,63.228893,62.3951054,63.12466955,62.57575938,400868,36290651.1,2,1.0599,1,0.8772,0,62.83111
2020-12-22,63.11077309,63.12466955,62.02684921,62.29783018,63.12466955,596634,53683205.59,2,1.5775,1,-1.3099,0,62.64003
2020-12-23,62.29783018,62.61744876,61.47793904,61.53352488,62.29783018,660742,58778455.08,2,1.747,1,-1.2269,0,61.98169
2020-12-24,61.53352488,61.78366116,59.10164438,59.42126296,61.53352488,953872,82523642.9,2,2.5221,1,-3.4327,0,60.46002
2020-12-25,59.33093597,60.65109967,58.91404217,59.46295234,59.42126296,513050,44052177.14,2,1.3565,1,0.0702,0,59.58976
2020-12-28,60.35232578,60.35232578,57.78148068,58.52494129,59.46295234,714782,60109270.94,2,1.8899,1,-1.5775,0,59.25277
2020-12-29,58.53883775,58.76812934,57.9482382,58.68475058,58.52494129,382235,32140886.17,2,1.0107,1,0.2731,0,58.48499
2020-12-30,58.7125435,58.7125435,58.12889218,58.26090855,58.68475058,340687,28642536.87,2,0.9008,1,-0.7222,0,58.45372
2020-12-31,58.0872028,59.92848375,58.03856519,59.09469615,58.26090855,590923,50456855.78,2,1.5624,1,1.4311,0,58.78724
2021-01-04,59.24060898,63.56935627,59.24060898,62.71472398,59.09469615,1188802,106495930.68,2,3.1433,1,6.1258,0,61.19132
2021-01-05,63.1594107,63.1594107,61.839247,62.22139965,62.71472398,575452,51533716.91,2,1.5215,1,-0.7866,0,62.59487
2021-01-06,61.95736691,62.4645877,60.15777534,60.52603153,62.22139965,813797,71142646.8,2,2.1517,1,-2.7247,0,61.27644
2021-01-07,60.52603153,61.0054594,58.365132,59.17112668,60.52603153,799779,68327075.81,2,2.1147,1,-2.2385,0,59.76694
2021-01-08,59.4768488,60.06744835,58.0872028,59.4073665,59.17112668,438493,37293686.5,2,1.1594,1,0.3992,0,59.25972
2021-01-11,59.30314305,60.98461471,59.09469615,59.4768488,59.4073665,573552,49609318.9,2,1.5165,1,0.117,0,59.71483
2021-01-12,59.4768488,60.71363374,59.1294373,60.06050012,59.4768488,443258,38340636.01,2,1.172,1,0.9813,0,59.8451
