date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2015-12-30,7.56048127,7.58804074,7.49617584,7.55129478,7.55129478,24165656,198242547.0,2,1.695415,1,0.0,0,7.549
2015-12-31,7.58804074,7.65234617,7.46861637,7.47780286,7.55129478,23241621,191029074.0,2,1.624812,1,-0.9732,0,7.5467
2016-01-04,7.48698935,7.5329218,6.75207015,6.76125664,7.47780286,30475733,238463887.0,2,2.130546,1,-9.5823,0,7.13331
2016-01-05,6.6142728,7.05522432,6.47647545,6.80718909,6.76125664,47290097,349195840.0,2,3.306031,1,0.6793,0,6.73829
2016-01-06,6.80718909,7.0735973,6.77962962,7.00010538,6.80718909,37479545,281793216.0,2,2.620179,1,2.834,0,6.91513
2016-01-07,6.80718909,6.88068101,6.32030512,6.35705108,7.00010538,9267308,66576693.0,2,0.647874,1,-9.1863,0,6.59131
2016-01-08,6.59589982,6.69695121,6.09982936,6.54078088,6.35705108,42237739,299239520.0,2,2.952822,1,2.8902,0,6.48337
2016-01-11,6.50403492,6.5224079,5.89772658,5.93447254,6.54078088,38217495,259331802.0,2,2.671769,1,-9.2697,0,6.21466
2016-01-12,5.99877797,6.26518618,5.79667519,6.09064287,5.93447254,38519499,252582633.0,2,2.692882,1,2.6316,0,6.03782
2016-01-13,6.09064287,6.14576181,5.86098062,5.8793536,6.09064287,29146285,190586710.0,2,2.037604,1,-3.4691,0,5.99418
2016-01-14,5.83342115,6.12738883,5.6956238,6.09064287,5.8793536,30367290,197796041.0,2,2.122964,1,3.5938,0,5.93677
2016-01-15,6.0630834,6.09064287,5.79667519,5.86098062,6.09064287,26582574,172396630.0,2,1.858376,1,-3.7707,0,5.95285
2016-01-18,5.74155625,5.9712185,5.6956238,5.89772658,5.86098062,22488837,144024165.0,2,1.572185,1,0.627,0,5.82653
2016-01-19,5.88854009,6.09982936,5.83342115,6.08145638,5.89772658,33161986,216521679.0,2,2.31834,1,3.1153,0,5.97581
2016-01-20,6.04471042,6.28355916,5.98959148,6.09982936,6.08145638,39993555,267042458.0,2,2.795932,1,0.3021,0,6.10442
2016-01-21,5.96203201,6.09064287,5.7874887,5.7874887,6.09982936,32228134,208773223.0,2,2.253055,1,-5.1205,0,5.90691
2016-01-22,5.87016711,5.90691307,5.73236976,5.86098062,5.7874887,21009349,133305571.0,2,1.468755,1,1.2698,0,5.84261
2016-01-25,5.89772658,5.96203201,5.84260764,5.88854009,5.86098062,15827213,101729038.0,2,1.106474,1,0.4702,0,5.89773
2016-01-26,5.84260764,5.85179413,5.30060473,5.30060473,5.88854009,33719510,204785762.0,2,2.357317,1,-9.9844,0,5.5739
2016-01-27,5.33735069,5.40165612,4.85046672,5.11687493,5.30060473,35951948,197776914.0,2,2.513385,1,-3.4662,0,5.17659
2016-01-28,5.12606142,5.19036685,4.85046672,4.85965321,5.11687493,25996012,142213441.0,2,1.81737,1,-5.0269,0,5.00664
2016-01-29,4.90558566,5.0525695,4.7769748,4.99745056,4.85965321,26643892,143688244.0,2,1.862663,1,2.8355,0,4.93315
2016-02-01,4.99745056,4.99745056,4.82290725,4.85965321,4.99745056,18410128,98498344.0,2,1.287044,1,-2.7574,0,4.91937
2016-02-02,4.8688397,5.12606142,4.8688397,5.04338301,4.85965321,22674628,123834058.0,2,1.585174,1,3.7807,0,4.97678
2016-02-03,4.9607046,5.04338301,4.91477215,5.02501003,5.04338301,17555541,95009152.0,2,1.2273,1,-0.3643,0,4.98597
2016-02-04,5.0525695,5.1444344,5.04338301,5.13524791,5.02501003,24429805,135804543.0,2,1.707877,1,2.1938,0,5.09391
2016-02-05,5.17199387,5.19955334,5.10768844,5.10768844,5.13524791,21103394,118431421.0,2,1.475329,1,-0.5367,0,5.14673
2016-02-15,4.95151811,5.08012897,4.87802619,5.0525695,5.10768844,17797297,96512577.0,2,1.244201,1,-1.0791,0,4.99056
2016-02-16,5.08012897,5.37409665,5.08012897,5.30060473,5.0525695,29988157,171343464.0,2,2.096459,1,4.9091,0,5.20874
2016-02-17,5.26385877,5.41084261,5.2362993,5.36491016,5.30060473,31364917,182132673.0,2,2.192708,1,1.2132,0,5.31898
2016-02-18,5.39246963,5.43840208,5.3281642,5.34653718,5.36491016,33981375,199006035.0,2,2.375623,1,-0.3425,0,5.37639
2016-02-19,5.31897771,5.40165612,5.27304526,5.31897771,5.34653718,22015862,127747197.0,2,1.53912,1,-0.5155,0,5.32816
2016-02-22,5.40165612,5.48433453,5.35572367,5.45677506,5.31897771,31223034,184928528.0,2,2.182789,1,2.5907,0,5.42462
2016-02-23,5.44758857,5.47514804,5.30060473,5.39246963,5.45677506,27499099,161794699.0,2,1.92245,1,-1.1785,0,5.40395
2016-02-24,5.37409665,5.46596155,5.30060473,5.45677506,5.39246963,31610420,186175311.0,2,2.209871,1,1.1925,0,5.39936
2016-02-25,5.42921559,5.45677506,4.91477215,4.91477215,5.45677506,42149336,236435759.0,2,2.946642,1,-9.9327,0,5.17888
2016-02-26,4.92395864,5.03419652,4.82290725,4.94233162,4.91477215,26772048,143713392.0,2,1.871622,1,0.5608,0,4.93085
2016-02-29,4.94233162,5.03419652,4.51056659,4.85046672,4.94233162,38671106,200332654.0,2,2.703481,1,-1.8587,0,4.83439
2016-03-01,4.85965321,4.97907758,4.7769748,4.94233162,4.85046672,22682088,121144719.0,2,1.585695,1,1.8939,0,4.88951
2016-03-02,4.99745056,5.30060473,4.99745056,5.28223175,4.94233162,46659008,263242822.0,2,3.261911,1,6.8773,0,5.14443
2016-03-03,5.28223175,5.37409665,5.22711281,5.25467228,5.28223175,39815416,229712403.0,2,2.783479,1,-0.5217,0,5.28453
2016-03-04,5.2362993,5.37409665,5.16280738,5.31897771,5.25467228,46616197,267946267.0,2,3.258918,1,1.2238,0,5.27305
2016-03-07,5.34653718,5.47514804,5.30060473,5.4200291,5.31897771,36238218,212171747.0,2,2.533398,1,1.8998,0,5.38558
2016-03-08,5.37409665,5.38328314,5.1444344,5.31897771,5.4200291,27784162,158822517.0,2,1.942379,1,-1.8644,0,5.3052
2016-03-09,5.2362993,5.25467228,5.11687493,5.1444344,5.31897771,21900479,123523338.0,2,1.531053,1,-3.2815,0,5.18807
2016-03-10,5.15362089,5.21792632,5.08012897,5.08931546,5.1444344,15553633,87253888.0,2,1.087348,1,-1.0714,0,5.13525
2016-03-11,5.08931546,5.17199387,5.06175599,5.1444344,5.08931546,17834096,99485810.0,2,1.246774,1,1.083,0,5.11687
2016-03-14,5.21792632,5.34653718,5.17199387,5.29141824,5.1444344,29770594,171541338.0,2,2.08125,1,2.8571,0,5.25697
2016-03-15,5.53945347,5.68643731,5.37409665,5.42921559,5.29141824,80971798,487244832.0,2,5.660704,1,2.6042,0,5.5073
2016-03-16,5.37409665,5.45677506,5.28223175,5.28223175,5.42921559,35787377,208727652.0,2,2.50188,1,-2.7073,0,5.34883
2016-03-17,5.30060473,5.46596155,5.27304526,5.41084261,5.28223175,42887556,250972507.0,2,2.998251,1,2.4348,0,5.36261
2016-03-18,5.4200291,5.65887784,5.38328314,5.56701294,5.41084261,67008438,403804864.0,2,4.684531,1,2.8862,0,5.5073
2016-03-21,5.62213188,5.73236976,5.56701294,5.6956238,5.56701294,67933903,416889856.0,2,4.74923,1,2.3102,0,5.65428
2016-03-22,5.64050486,5.74155625,5.58538592,5.66806433,5.6956238,58701973,363589488.0,2,4.10383,1,-0.4839,0,5.65888
2016-03-23,5.6037589,5.71399678,5.59457241,5.70481029,5.66806433,34954269,215402315.0,2,2.443638,1,0.6483,0,5.65428
2016-03-24,5.73236976,6.04471042,5.67725082,5.76911572,5.70481029,87063113,557185936.0,2,6.086545,1,1.1272,0,5.80586
2016-03-25,5.73236976,5.86098062,5.6956238,5.81504817,5.76911572,40824147,256962094.0,2,2.853999,1,0.7962,0,5.77601
2016-03-28,5.86098062,5.91609956,5.70481029,5.72318327,5.81504817,42601288,269880752.0,2,2.978238,1,-1.5798,0,5.80127
2016-03-29,5.67725082,5.76911572,5.52108049,5.56701294,5.72318327,32700214,199758142.0,2,2.286058,1,-2.7287,0,5.63361
2016-03-30,5.63131837,5.83342115,5.61294539,5.79667519,5.56701294,33154064,205706292.0,2,2.317786,1,4.1254,0,5.71859
