date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2015-12-30,16.69740085,16.72302346,16.12516256,16.41555214,16.64615563,9144285,174762825.0,2,1.749407,1,-1.3853,0,16.49028
2015-12-31,16.41555214,16.50950171,15.91164081,16.00559038,16.41555214,6244489,118252227.0,2,1.194643,1,-2.4974,0,16.21057
2016-01-04,16.01413125,16.16786691,14.40844769,14.4340703,16.00559038,5249129,93314895.0,2,1.004219,1,-9.8186,0,15.25613
2016-01-05,13.04190849,14.46823378,13.04190849,13.84475027,14.4340703,8146260,132544047.0,2,1.558474,1,-4.0828,0,13.5992
2016-01-06,14.16076246,14.32303899,13.7508007,14.16076246,13.84475027,5189582,85305974.0,2,0.992827,1,2.2825,0,14.09884
2016-01-07,13.9216181,13.9216181,12.77714152,12.87109109,14.16076246,1275400,19995330.0,2,0.243999,1,-9.1074,0,13.37287
2016-01-08,13.19564415,13.51165634,12.18782149,13.05899023,12.87109109,7127039,109019072.0,2,1.363485,1,1.4599,0,12.98853
2016-01-11,13.00774501,13.00774501,11.94013626,11.96575887,13.05899023,6585626,96485522.0,2,1.259906,1,-8.3715,0,12.48035
2016-01-12,12.03408583,12.44404759,11.7009919,11.97429974,11.96575887,5604175,78922435.0,2,1.072143,1,0.0714,0,12.03836
2016-01-13,12.00846322,12.2134441,11.09459013,11.23978492,11.97429974,5289426,72659903.0,2,1.011928,1,-6.1341,0,11.63907
2016-01-14,10.86398664,11.957218,10.7614962,11.83764582,11.23978492,5692876,75551616.0,2,1.089113,1,5.3191,0,11.35509
2016-01-15,11.86326843,11.86326843,11.103131,11.24832579,11.83764582,4893121,65438833.0,2,0.936111,1,-4.9784,0,11.5195
2016-01-18,11.08604926,11.66682842,10.97501795,11.64974668,11.24832579,4914170,65599395.0,2,0.940138,1,3.5687,0,11.34441
2016-01-19,11.66682842,12.17928062,11.49601102,12.11095366,11.64974668,5362367,74372352.0,2,1.025883,1,3.9589,0,11.86327
2016-01-20,11.91451365,12.59778325,11.91451365,12.17073975,12.11095366,5516392,79386986.0,2,1.05535,1,0.4937,0,12.14939
2016-01-21,11.8718093,13.28105285,11.79494147,12.2134441,12.17073975,9485142,139016816.0,2,1.814617,1,0.3509,0,12.29031
2016-01-22,12.5550789,12.5550789,11.84618669,12.29031193,12.2134441,6677410,95487668.0,2,1.277466,1,0.6294,0,12.31166
2016-01-25,12.3842615,12.51237455,12.19636236,12.35863889,12.29031193,5356032,77611705.0,2,1.024671,1,0.5559,0,12.36291
2016-01-26,12.18782149,12.18782149,11.12021274,11.12021274,12.35863889,6233943,84879935.0,2,1.192625,1,-10.0207,0,11.65402
2016-01-27,11.103131,11.34227536,10.25758487,10.97501795,11.12021274,6483300,81431192.0,2,1.24033,1,-1.3057,0,10.9195
2016-01-28,11.103131,11.4447658,10.68462837,10.77003707,10.97501795,7564528,98742335.0,2,1.447182,1,-1.8677,0,11.00064
