date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,vwap
2023-05-19,65.81124,71.4550524,64.8141,68.154519,23.532504,44507846,3006886057.45,2,74.2688,1,189.6186,0,67.55856
2023-05-22,70.497798,73.1202762,68.9223168,71.79408,68.154519,22599704,1607382908.93,2,37.7114,1,5.3402,0,71.12407
2023-05-23,71.1758532,71.993508,68.204376,70.098942,71.79408,14873810,1048069558.65,2,24.8195,1,-2.3611,0,70.46409
2023-05-24,70.7071974,73.8083028,68.9821452,70.8368256,70.098942,12381101,885810238.49,2,20.6599,1,1.0526,0,71.54535
2023-05-25,70.098942,71.494938,66.608952,68.7727458,70.8368256,12057855,832263423.51,2,20.1206,1,-2.9139,0,69.02251
2023-05-26,68.80266,72.741363,68.1345762,70.697226,68.7727458,9772875,693061790.25,2,16.3077,1,2.7983,0,70.91688
2023-05-29,70.4080554,73.5590178,68.8624884,72.6715632,70.697226,9367080,672864769.32,2,15.6305,1,2.7927,0,71.83293
2023-05-30,72.0034794,73.4493324,70.9365396,73.2100188,72.6715632,6976989,505021807.33,2,11.6423,1,0.7409,0,72.38392
2023-05-31,72.192936,87.7283772,72.192936,84.5973576,73.2100188,12007285,975571066.13,2,20.0362,1,15.5543,0,81.24826
2023-06-01,83.6401032,86.6414946,80.4592266,81.8751654,84.5973576,10821630,893264532.34,2,18.0577,1,-3.2178,0,82.54436
2023-06-02,81.566052,83.4805608,80.7583686,82.014765,81.8751654,5704249,469559751.57,2,9.5185,1,0.1705,0,82.31754
2023-06-05,84.1187304,87.4192638,79.4022582,79.8509712,82.014765,8729886,725815874.44,2,14.5673,1,-2.6383,0,83.14151
2023-06-06,80.26977,82.3936782,79.472058,79.8509712,79.8509712,5962750,482577521.94,2,9.9499,1,0.0,0,80.93204
2023-06-07,80.0603706,82.5432492,79.073202,80.3395698,79.8509712,5100282,412821268.7,2,8.5107,1,0.6119,0,80.94087
2023-06-08,80.469198,81.4563666,76.77978,76.979208,80.3395698,6278309,498857432.81,2,10.4764,1,-4.1827,0,79.45729
2023-06-09,77.0589792,82.4235924,77.0589792,81.8253084,76.979208,6402569,514346800.64,2,10.6838,1,6.2953,0,80.33444
2023-06-12,81.0076536,81.915051,80.2498272,81.1572246,81.8253084,3102798,252012441.94,2,5.1775,1,-0.8165,0,81.22103
2023-06-13,80.8481112,82.3537926,77.9663766,82.1543646,81.1572246,4284868,345966997.68,2,7.15,1,1.2287,0,80.74158
2023-06-14,81.76548,84.6372432,80.868054,82.3837068,82.1543646,3235782,268120669.95,2,5.3994,1,0.2792,0,82.86117
2023-06-15,81.865194,84.3879582,79.571772,80.5888548,82.3837068,3702412,302968045.97,2,6.1781,1,-2.1786,0,81.82991
2023-06-16,79.7712,80.7583686,77.9564052,78.7640886,80.5888548,5185732,410620393.15,2,8.6533,1,-2.2643,0,79.18273
2023-06-19,79.2925728,81.217053,78.2854614,79.7712,78.7640886,4654903,372206882.91,2,7.7675,1,1.2786,0,79.96018
2023-06-20,78.77406,79.27263,74.6060148,76.8695226,79.7712,8100751,620106717.66,2,13.5175,1,-3.6375,0,76.54929
2023-06-21,75.9022968,76.181496,72.8011914,73.5291036,76.8695226,3671580,275375412.44,2,6.1266,1,-4.3456,0,75.00188
2023-06-26,73.28979,78.425061,72.79122,76.6601232,73.5291036,4196234,321382283.72,2,7.0021,1,4.2582,0,76.58827
2023-06-27,75.8923254,78.5347464,75.78264,77.527635,76.6601232,2812307,218276854.38,2,4.6928,1,1.1316,0,77.61487
2023-06-28,77.27835,82.7526486,77.2384644,80.369484,77.527635,4401117,353664278.52,2,7.344,1,3.6656,0,80.35785
2023-06-29,79.9407138,81.366624,79.1330304,80.76834,80.369484,2306294,185681431.6,2,3.8484,1,0.4963,0,80.51074
2023-06-30,79.8808854,84.557472,79.571772,82.7725914,80.76834,2736669,225884818.0,2,4.5666,1,2.4815,0,82.54006
2023-07-03,83.5403892,84.4378152,79.4321724,79.6515432,82.7725914,2829651,230831206.82,2,4.7217,1,-3.7706,0,81.57586
2023-07-04,79.1430018,85.155756,79.1430018,82.4335638,79.6515432,2968988,245485735.7,2,4.9543,1,3.4927,0,82.6833
2023-07-05,82.0446792,82.513335,74.7855,75.682926,82.4335638,4408456,345428220.16,2,7.3562,1,-8.1892,0,78.35583
2023-07-06,75.6729546,77.7569772,74.0077308,74.984928,75.682926,3335919,253428346.49,2,5.5665,1,-0.9223,0,75.96957
2023-07-07,74.137359,77.0390364,73.7983314,76.7997228,74.984928,2404873,182549707.72,2,4.0129,1,2.4202,0,75.90825
2023-07-10,76.7997228,77.4678066,74.0476164,75.383784,76.7997228,2004526,151545604.2,2,3.3449,1,-1.8437,0,75.60172
2023-07-11,75.4535838,77.078922,74.8951854,76.3609812,75.383784,1614059,123430463.49,2,2.6933,1,1.2963,0,76.47209
2023-07-12,75.5532978,76.28121,71.195796,71.8140228,76.3609812,3763043,275216800.25,2,6.2793,1,-5.9546,0,73.13677
2023-07-13,71.644509,73.588932,70.8069114,72.29265,71.8140228,1973601,143271205.09,2,3.2933,1,0.6665,0,72.5938
2023-07-14,72.79122,73.7783886,71.8239942,73.389504,72.29265,1524336,111446256.65,2,2.5436,1,1.5172,0,73.11135
2023-07-17,72.79122,72.79122,69.3610584,70.1188848,73.389504,3820117,268694795.55,2,6.3745,1,-4.4565,0,70.3368
2023-07-18,69.999228,71.644509,69.5804292,69.8795712,70.1188848,1489394,105323464.47,2,2.4853,1,-0.3413,0,70.71565
2023-07-19,69.3710298,70.2883986,68.80266,69.4308582,69.8795712,1632805,113735411.25,2,2.7246,1,-0.6421,0,69.65646
2023-07-20,69.6302862,72.2527644,69.0918306,70.3781412,69.4308582,2832337,201334041.35,2,4.7262,1,1.3644,0,71.08407
2023-07-21,70.3881126,71.3553384,67.8952626,71.1359676,70.3781412,2802542,196428012.0,2,4.6765,1,1.0768,0,70.08923
2023-07-24,70.8069114,73.6288176,70.4878266,71.8838226,71.1359676,1530622,110233482.25,2,2.5541,1,1.0513,0,72.01875
2023-07-25,72.392364,74.0675592,71.494938,73.1801046,71.8838226,1803495,131874067.45,2,3.0094,1,1.8033,0,73.12139
2023-07-26,72.9208482,78.624489,72.2029074,74.4763866,73.1801046,3884482,295823179.93,2,6.4819,1,1.7714,0,76.15512
2023-07-27,73.7983314,75.1245276,72.7214202,73.7983314,74.4763866,1552471,115135199.81,2,2.5906,1,-0.9104,0,74.16254
2023-07-28,73.339647,73.9678452,70.3282842,70.8767112,73.7983314,1931781,138727014.99,2,3.2235,1,-3.9589,0,71.81301
2023-07-31,70.7769972,74.0476164,69.8197428,73.1801046,70.8767112,1781754,129612681.44,2,2.9732,1,3.2499,0,72.74443
2023-08-01,73.1801046,76.0718106,72.442221,74.685786,73.1801046,2177870,162957587.16,2,3.6341,1,2.0575,0,74.82429
2023-08-02,74.4265296,77.677206,73.838217,76.580352,74.685786,2159910,165416961.5,2,3.6042,1,2.5367,0,76.58512
2023-08-03,75.8624112,77.4179496,74.6060148,76.081782,76.580352,1319494,100918995.99,2,2.2018,1,-0.651,0,76.4831
2023-08-04,76.2014388,77.4378924,74.984928,77.1088362,76.081782,1487479,113330772.59,2,2.4821,1,1.3499,0,76.18983
2023-08-07,75.8025828,77.77692,74.6658432,75.3937554,77.1088362,1928941,146669759.61,2,3.2188,1,-2.2242,0,76.03642
