date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,2721.0730,2723.0050,2692.9630,2720.0130,2716.2590,1564598400,16718671616.0000,3,0.004700,1,0.138200,0
2015-12-31,2718.8810,2733.6080,2699.6580,2699.8620,2720.0130,1526198400,17164391936.0000,3,0.004585,1,-0.740800,0
2016-01-04,2713.9120,2716.5470,2497.3920,2498.9210,2699.8620,1881626896,19932676352.0000,3,0.005653,1,-7.442600,0
2016-01-05,2424.7180,2540.3740,2410.2250,2502.8510,2498.9210,2705129504,27348165376.0000,3,0.008127,1,0.157300,0
2016-01-06,2508.8230,2562.1380,2507.4410,2559.0850,2502.8510,2120410800,22001395200.0000,3,0.006370,1,2.246800,0
2016-01-07,2524.3380,2524.3680,2352.3700,2359.7990,2559.0850,612454304,5871880704.0000,3,0.001840,1,-7.787400,0
2016-01-08,2423.6560,2446.6940,2299.6800,2401.8020,2359.7990,2602766400,24766361600.0000,3,0.007819,1,1.779900,0
2016-01-11,2366.8720,2441.3690,2295.4640,2298.4500,2401.8020,2918639808,26168228352.0000,3,0.008768,1,-4.303100,0
2016-01-12,2318.7450,2345.1090,2265.1590,2323.3450,2298.4500,2283834208,19978344704.0000,3,0.006861,1,1.083100,0
2016-01-13,2337.2630,2340.3000,2242.2700,2242.4520,2323.3450,1685879104,15357408512.0000,3,0.005065,1,-3.481800,0
2016-01-14,2180.0700,2290.6160,2173.6110,2288.3520,2242.4520,2055821600,17825219584.0000,3,0.006176,1,2.046900,0
2016-01-15,2277.4460,2288.0790,2174.3040,2187.0360,2288.3520,2042214704,18170699520.0000,3,0.006123,1,-4.427500,0
2016-01-18,2150.8170,2235.8980,2149.1540,2209.3080,2187.0360,1745338896,14738798080.0000,3,0.005243,1,1.018400,0
2016-01-19,2206.5070,2329.2330,2191.2450,2318.8980,2209.3080,2666838704,23076390144.0000,3,0.008012,1,4.960400,0
2016-01-20,2309.6640,2349.7670,2290.9350,2299.5550,2318.8980,3082043008,26952646912.0000,3,0.009259,1,-0.834100,0
2016-01-21,2260.1810,2307.3910,2208.7160,2208.8990,2299.5550,2290020496,20102159360.0000,3,0.006880,1,-3.942300,0
2016-01-22,2229.1400,2263.8740,2181.1620,2238.8630,2208.8990,1730994496,14981220352.0000,3,0.005200,1,1.356500,0
2016-01-25,2250.1860,2262.1550,2222.4130,2240.5290,2238.8630,1391766096,12544961792.0000,3,0.004181,1,0.074400,0
2016-01-26,2216.1560,2228.4440,2074.9270,2079.4660,2240.5290,2235324608,19337742080.0000,3,0.006716,1,-7.188600,0
2016-01-27,2086.7000,2098.3110,1966.5570,2052.3600,2079.4660,2142699104,17370772736.0000,3,0.006437,1,-1.303500,0
2016-01-28,2032.4070,2043.4870,1942.9270,1950.8430,2052.3600,1607256896,12799392512.0000,3,0.004824,1,-4.946400,0
