date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,2742.7040,2766.8210,2731.0000,2765.6820,2739.0470,3292884608,46099660288.0000,3,0.022010,1,0.972400,0
2015-12-31,2766.9360,2775.2990,2723.5360,2723.5350,2765.6820,3057598384,43034615296.0000,3,0.020437,1,-1.523900,0
2016-01-04,2719.5020,2719.7800,2484.0420,2484.0860,2723.5350,2865785072,35969578240.0000,3,0.019472,1,-8.791800,0
2016-01-05,2368.1230,2496.1660,2349.0840,2445.4720,2484.0860,4035809712,47845348096.0000,3,0.027422,1,-1.554500,0
2016-01-06,2456.7700,2514.6460,2445.3900,2514.6450,2445.4720,3276122064,39222235904.0000,3,0.022261,1,2.828600,0
2016-01-07,2471.1960,2471.1970,2291.1940,2293.6670,2514.6450,1052192304,10974378240.0000,3,0.007149,1,-8.787600,0
2016-01-08,2351.6200,2379.2610,2211.0780,2339.2090,2293.6670,3840068944,42739498240.0000,3,0.026092,1,1.985600,0
2016-01-11,2287.9030,2323.2680,2169.2270,2169.4320,2339.2090,3911223376,40899258368.0000,3,0.026507,1,-7.257900,0
2016-01-12,2164.1340,2192.3730,2118.5340,2165.5800,2169.4320,2940217440,30465464576.0000,3,0.019927,1,-0.177500,0
2016-01-13,2176.7090,2200.2940,2093.4510,2093.4510,2165.5800,2827350272,29574755328.0000,3,0.019160,1,-3.330700,0
2016-01-14,2024.1360,2166.9940,2020.1880,2162.3300,2093.4510,3024909712,30934012672.0000,3,0.020499,1,3.290200,0
2016-01-15,2143.3830,2164.5110,2058.9780,2073.2990,2162.3300,2803968272,29460685824.0000,3,0.018991,1,-4.117400,0
2016-01-18,2027.9650,2134.1570,2024.4280,2111.1500,2073.2990,2532075888,26452656128.0000,3,0.017121,1,1.825600,0
2016-01-19,2106.0180,2194.6670,2100.6040,2191.9970,2111.1500,2982682736,32435334400.0000,3,0.020160,1,3.829500,0
2016-01-20,2175.7920,2210.0110,2153.0750,2175.6780,2191.9970,3079326272,33302082560.0000,3,0.020813,1,-0.744500,0
2016-01-21,2137.8900,2195.8660,2094.4520,2094.4520,2175.6780,2909294384,31010710272.0000,3,0.019664,1,-3.733400,0
2016-01-22,2117.3080,2135.5760,2059.8600,2122.1890,2094.4520,2426608384,25018532864.0000,3,0.016402,1,1.324300,0
2016-01-25,2138.8190,2166.4070,2123.8210,2149.3150,2122.1890,2300728336,23655686912.0000,3,0.015553,1,1.278200,0
2016-01-26,2123.9210,2128.1480,1977.7500,1982.3340,2149.3150,2904359120,28782232832.0000,3,0.019634,1,-7.769000,0
2016-01-27,1994.3930,1997.3770,1855.2350,1952.5450,1982.3340,2908514720,27228343040.0000,3,0.019632,1,-1.502700,0
