date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,9263.3300,9319.8300,9219.2670,9314.8030,9245.5720,5844610560,89171435520.0000,3,0.016107,1,0.748800,0
2015-12-31,9312.9210,9342.7600,9179.0360,9181.4920,9314.8030,5347847936,81054031872.0000,3,0.014738,1,-1.431200,0
2016-01-04,9169.8380,9183.2870,8392.8740,8392.8740,9181.4920,5209280000,71831306240.0000,3,0.014355,1,-8.589200,0
2016-01-05,8014.6280,8457.8340,7971.8660,8315.1220,8392.8740,7568347904,97530064896.0000,3,0.020856,1,-0.926400,0
2016-01-06,8343.7120,8552.5450,8325.6870,8550.9130,8315.1220,6725587968,85078413312.0000,3,0.018534,1,2.835700,0
2016-01-07,8398.8070,8398.8070,7790.6410,7800.2640,8550.9130,2076760496,23702327808.0000,3,0.005723,1,-8.778600,0
2016-01-08,8011.4400,8098.8800,7544.3650,7962.9490,7800.2640,7750438912,91109564416.0000,3,0.021349,1,2.085600,0
2016-01-11,7812.1920,7914.4290,7412.2410,7414.3080,7962.9490,7928535552,86806724608.0000,3,0.021769,1,-6.889900,0
2016-01-12,7411.7230,7487.2470,7233.3600,7405.4480,7414.3080,6195922688,66364418048.0000,3,0.016998,1,-0.119500,0
2016-01-13,7441.2110,7531.6630,7152.7350,7152.7350,7405.4480,5795300608,61569627648.0000,3,0.015899,1,-3.412500,0
2016-01-14,6915.0230,7399.9160,6899.4240,7380.7390,7152.7350,6243123712,64515195904.0000,3,0.017127,1,3.187600,0
2016-01-15,7320.1540,7378.1110,7008.3660,7061.9870,7380.7390,5912810752,62409046016.0000,3,0.016216,1,-4.318700,0
2016-01-18,6910.6360,7239.2430,6901.6530,7151.9030,7061.9870,4810540032,52345914880.0000,3,0.013193,1,1.273200,0
2016-01-19,7144.5010,7446.4480,7134.9950,7438.0450,7151.9030,5735265024,63854318080.0000,3,0.015730,1,4.000900,0
2016-01-20,7393.2480,7494.5210,7304.0670,7374.9240,7438.0450,5973059072,67949506048.0000,3,0.016382,1,-0.848600,0
2016-01-21,7250.9410,7432.1020,7068.4990,7069.3790,7374.9240,5401754112,59784613376.0000,3,0.014812,1,-4.143000,0
2016-01-22,7157.8450,7231.3190,6976.7890,7194.0610,7069.3790,4557560320,49776034560.0000,3,0.012497,1,1.763700,0
2016-01-25,7253.1110,7345.7700,7213.3120,7301.3860,7194.0610,4429028864,48539089152.0000,3,0.012138,1,1.491900,0
2016-01-26,7213.0800,7232.0800,6733.7940,6751.9910,7301.3860,5770789120,61997611264.0000,3,0.015809,1,-7.524500,0
2016-01-27,6760.8960,6801.3760,6351.9380,6686.2820,6751.9910,5882303488,60121659904.0000,3,0.016112,1,-0.973200,0
2016-01-28,6593.7910,6685.3600,6372.1600,6381.8960,6686.2820,4584042496,47621219072.0000,3,0.012544,1,-4.552400,0
2016-01-29,6369.2300,6665.8780,6337.7470,6608.5220,6381.8960,4939734528,51634193408.0000,3,0.013517,1,3.551100,0
2016-02-01,6601.9840,6637.9080,6413.5260,6512.9640,6608.5220,4491030528,47991695872.0000,3,0.012281,1,-1.446000,0
2016-02-02,6518.6940,6736.2430,6518.6940,6732.8770,6512.9640,4339591936,48104230656.0000,3,0.011867,1,3.376500,0
2016-02-03,6648.8370,6775.4380,6593.4610,6750.2560,6732.8770,4175377104,44474033664.0000,3,0.011418,1,0.258100,0
2016-02-04,6773.3870,6922.2180,6773.3870,6898.5080,6750.2560,4949118976,54796179712.0000,3,0.013533,1,2.196200,0
2016-02-05,6907.9530,6926.7330,6827.8480,6830.7140,6898.5080,3886347008,43473850880.0000,3,0.010607,1,-0.982700,0
2016-02-15,6604.5740,6857.2130,6595.4030,6817.5240,6830.7140,3472064096,38642141440.0000,3,0.009474,1,-0.193100,0
2016-02-16,6846.7580,7102.0390,6846.7580,7089.4950,6817.5240,5455319040,60798321408.0000,3,0.014886,1,3.989300,0
2016-02-17,7070.6670,7193.5180,7044.4890,7186.5120,7089.4950,6127399168,69573365760.0000,3,0.016713,1,1.368500,0
2016-02-18,7230.2760,7259.6200,7165.0930,7187.1660,7186.5120,6315598336,71766274048.0000,3,0.017216,1,0.009100,0
2016-02-19,7159.7970,7241.0020,7138.3730,7211.8770,7187.1660,4659924736,55621255424.0000,3,0.012703,1,0.343800,0
