date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,6036.7420,6060.5730,5994.1720,6044.1330,6029.6700,668460400,12681974016.0000,3,0.012831,1,0.239900,0
2015-12-31,6040.4100,6088.1920,6022.3860,6034.5750,6044.1330,610549600,13127348480.0000,3,0.011719,1,-0.158100,0
2016-01-04,6023.8260,6023.8260,5552.2980,5553.8240,6034.5750,644215104,11764644608.0000,3,0.012365,1,-7.966600,0
2016-01-05,5379.3150,5629.4660,5350.3290,5535.3620,5553.8240,943218000,16370267392.0000,3,0.018105,1,-0.332400,0
2016-01-06,5548.2640,5618.9110,5504.6300,5616.6750,5535.3620,636139696,11554305536.0000,3,0.012210,1,1.469000,0
2016-01-07,5527.0700,5527.0700,5150.8840,5172.1180,5616.6750,187719900,3164445968.0000,3,0.003603,1,-7.914900,0
2016-01-08,5307.1630,5360.0880,5046.7380,5270.8050,5172.1180,847898896,14270108160.0000,3,0.016275,1,1.908100,0
2016-01-11,5180.1410,5240.9770,4946.6970,4949.5370,5270.8050,784223904,12593454336.0000,3,0.015029,1,-6.095200,0
2016-01-12,4984.4790,5036.1300,4894.2910,4991.1990,4949.5370,602084096,10213913856.0000,3,0.011539,1,0.841700,0
2016-01-13,5028.0600,5076.7710,4852.5760,4853.1700,4991.1990,526554208,8735665664.0000,3,0.010091,1,-2.765500,0
2016-01-14,4729.7730,5013.5740,4719.7570,5000.5400,4853.1700,651781008,9958062080.0000,3,0.012491,1,3.036600,0
2016-01-15,4967.9610,5000.9410,4809.4580,4844.0640,5000.5400,568351904,8382612736.0000,3,0.010892,1,-3.129200,0
2016-01-18,4763.6470,4944.3070,4757.8640,4882.1500,4844.0640,500495104,7864775936.0000,3,0.009591,1,0.786200,0
2016-01-19,4874.1320,5058.2200,4874.1320,5053.7790,4882.1500,645339808,10520613376.0000,3,0.012367,1,3.515400,0
2016-01-20,5031.2250,5083.7440,4949.9730,4977.1290,5053.7790,595864304,9524344832.0000,3,0.011419,1,-1.516700,0
2016-01-21,4912.7830,5038.6660,4841.4200,4842.2130,4977.1290,596200496,9128178944.0000,3,0.011425,1,-2.710700,0
2016-01-22,4891.9390,4925.2700,4778.3610,4883.3340,4842.2130,525169296,7906053888.0000,3,0.010064,1,0.849200,0
2016-01-25,4909.8510,4958.4830,4888.4220,4938.9020,4883.3340,409081904,6557323520.0000,3,0.007840,1,1.137900,0
2016-01-26,4899.5510,4919.2520,4633.4650,4650.6120,4938.9020,781014208,10566497280.0000,3,0.014967,1,-5.837100,0
