date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,5910.7960,5921.3070,5855.1790,5912.0890,5905.9520,7300786432,110746890240.0000,3,0.005232,1,0.103900,0
2015-12-31,5909.0380,5927.0620,5852.0450,5854.6370,5912.0890,6738274560,103992520704.0000,3,0.004826,1,-0.971800,0
2016-01-04,5850.9930,5850.9940,5419.2730,5419.3690,5854.6370,8103017984,101544075264.0000,3,0.005607,1,-7.434600,0
2016-01-05,5267.1570,5492.7290,5259.2410,5429.0200,5419.3690,11593133312,136705101824.0000,3,0.008022,1,0.178100,0
2016-01-06,5437.6790,5529.2630,5409.1900,5524.2240,5429.0200,10651342592,114829463552.0000,3,0.007370,1,1.753600,0
2016-01-07,5435.7180,5435.7180,5116.6490,5135.9430,5524.2240,2956717792,31084257024.0000,3,0.002046,1,-7.028700,0
2016-01-08,5254.5220,5323.1160,5037.6000,5236.0210,5135.9430,12699849728,136238886912.0000,3,0.008777,1,1.948600,0
2016-01-11,5139.7120,5207.4580,4958.0760,4959.0700,5236.0210,11873913600,122990940160.0000,3,0.008200,1,-5.289300,0
2016-01-12,4993.9090,5043.9310,4926.7440,4998.9610,4959.0700,8501262848,91680686080.0000,3,0.005871,1,0.804400,0
2016-01-13,5036.7540,5064.1730,4890.4370,4891.2080,4998.9610,8015940096,83478708224.0000,3,0.005536,1,-2.155500,0
2016-01-14,4762.8630,5002.5820,4756.5770,4998.2820,4891.2080,9091860736,92239384576.0000,3,0.006279,1,2.189100,0
2016-01-15,4962.3370,4985.6240,4793.1670,4824.0420,4998.2820,8593042944,85893713920.0000,3,0.005934,1,-3.486000,0
2016-01-18,4743.7370,4905.1000,4743.7370,4851.0210,4824.0420,6773572352,70179590144.0000,3,0.004678,1,0.559300,0
2016-01-19,4854.1340,5021.0860,4837.3020,5011.9100,4851.0210,8496753920,92086087680.0000,3,0.005868,1,3.316600,0
2016-01-20,4982.4330,5019.4070,4900.4140,4927.1980,5011.9100,8655844096,91243761664.0000,3,0.005978,1,-1.690200,0
2016-01-21,4870.6240,4972.7940,4783.4340,4783.4330,4927.1980,7465630720,79315443712.0000,3,0.005156,1,-2.917800,0
2016-01-22,4832.7320,4859.0680,4729.8820,4832.3810,4783.4330,6141875712,63716285952.0000,3,0.004241,1,1.023300,0
2016-01-25,4856.8990,4893.2990,4817.8710,4858.6130,4832.3810,5623096064,58108605184.0000,3,0.003882,1,0.542800,0
2016-01-26,4810.4610,4823.2070,4544.5810,4555.1180,4858.6130,8618056960,84358582272.0000,3,0.005949,1,-6.246500,0
2016-01-27,4574.6170,4590.3560,4380.3410,4535.9210,4555.1180,8720103936,81718882304.0000,3,0.006019,1,-0.421400,0
2016-01-28,4499.6990,4551.0480,4396.4000,4414.0450,4535.9210,6566444800,61585936128.0000,3,0.004532,1,-2.686900,0
2016-01-29,4416.1840,4597.3420,4416.1850,4569.5010,4414.0450,7345564672,69613096960.0000,3,0.005070,1,3.521900,0
2016-02-01,4560.5210,4567.0570,4452.5570,4503.6110,4569.5010,5947030016,55820202496.0000,3,0.004104,1,-1.442000,0
2016-02-02,4508.8000,4626.5400,4508.8000,4612.2680,4503.6110,6209667328,60562466560.0000,3,0.004285,1,2.412700,0
2016-02-03,4566.3390,4607.4140,4531.3380,4598.7430,4612.2680,5517200640,52344135680.0000,3,0.003807,1,-0.293200,0
2016-02-04,4615.2010,4678.0750,4615.2020,4650.0830,4598.7430,6356935680,62903248640.0000,3,0.004387,1,1.116400,0
2016-02-05,4644.9580,4658.1100,4610.8450,4612.5950,4650.0840,5261248768,52325327616.0000,3,0.003631,1,-0.806200,0
2016-02-15,4492.5520,4615.6880,4491.5730,4593.8080,4612.5950,5056902912,50068618496.0000,3,0.003490,1,-0.407300,0
2016-02-16,4616.2710,4754.1040,4616.2710,4744.3930,4593.8080,7930671360,78482931712.0000,3,0.005473,1,3.278000,0
2016-02-17,4738.1360,4787.5600,4722.9150,4782.4430,4744.3930,9122886144,84717481984.0000,3,0.006295,1,0.802000,0
2016-02-18,4811.0560,4831.0300,4760.5750,4765.9390,4782.4440,8471940864,82947272704.0000,3,0.005846,1,-0.345100,0
2016-02-19,4757.2370,4791.7300,4738.1510,4773.6220,4765.9390,6129403136,62263067904.0000,3,0.004230,1,0.161200,0
2016-02-22,4830.9650,4894.3090,4811.1120,4876.9970,4773.6230,9219047424,89838927872.0000,3,0.006362,1,2.165500,0
2016-02-23,4875.4940,4877.7150,4784.1180,4829.2520,4876.9980,7548389376,77899743232.0000,3,0.005209,1,-0.979000,0
2016-02-24,4811.2640,4861.2410,4773.0710,4857.6100,4829.2530,7813008128,79862898688.0000,3,0.005391,1,0.587200,0
2016-02-25,4849.5790,4849.5800,4528.5900,4553.2810,4857.6110,10807460608,104905736192.0000,3,0.007458,1,-6.265000,0
2016-02-26,4590.7680,4622.8280,4529.2420,4598.1400,4553.2810,7413836544,72240287744.0000,3,0.005116,1,0.985200,0
2016-02-29,4590.0250,4594.1240,4402.0090,4491.3120,4598.1400,8789968128,82816397312.0000,3,0.006065,1,-2.323300,0
