date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,2803.0420,2842.5760,2798.4710,2841.1020,2794.0160,2903998176,78855344128.0000,3,0.031949,1,1.685200,0
2015-12-31,2841.9420,2847.7930,2779.8200,2779.8880,2841.1020,2809374128,75680739328.0000,3,0.030902,1,-2.154600,0
2016-01-04,2772.2190,2775.2140,2544.2680,2544.8130,2779.8880,2466726704,62835412480.0000,3,0.026964,1,-8.456300,0
2016-01-05,2393.1530,2527.9160,2375.4300,2460.4360,2544.8130,3581815488,86445182976.0000,3,0.039152,1,-3.315600,0
2016-01-06,2479.4200,2520.0150,2433.3390,2517.9750,2460.4360,2873859264,72848543744.0000,3,0.031413,1,2.338600,0
2016-01-07,2462.7950,2462.7960,2296.8720,2298.5480,2517.9750,767987920,17671048704.0000,3,0.008396,1,-8.714400,0
2016-01-08,2341.4150,2363.5000,2173.8300,2285.5260,2298.5480,3278000416,74523262976.0000,3,0.035835,1,-0.566500,0
2016-01-11,2220.7270,2254.7750,2122.3140,2122.3140,2285.5260,2895624800,63027016192.0000,3,0.031651,1,-7.141100,0
2016-01-12,2122.7440,2183.6300,2086.9120,2148.8380,2122.3140,2812392416,61698815744.0000,3,0.030739,1,1.249800,0
2016-01-13,2162.1090,2180.3840,2056.2320,2056.2320,2148.8380,2453617840,53024279296.0000,3,0.026817,1,-4.309600,0
2016-01-14,1981.1460,2173.4300,1980.7170,2169.4290,2056.2320,2951094560,62814968832.0000,3,0.032243,1,5.505100,0
2016-01-15,2154.5000,2182.9320,2086.2160,2104.1470,2169.4290,3002585040,64863752960.0000,3,0.032801,1,-3.009200,0
2016-01-18,2065.0020,2201.6780,2065.0020,2170.3190,2104.1470,2940409120,62888222208.0000,3,0.032110,1,3.144800,0
2016-01-19,2164.6310,2247.3010,2145.8210,2244.7960,2170.3190,3311307600,71946149888.0000,3,0.036146,1,3.431600,0
2016-01-20,2225.9830,2259.0610,2195.9530,2214.0620,2244.7960,3024035952,66010958848.0000,3,0.032952,1,-1.369100,0
2016-01-21,2179.9350,2253.8120,2120.8370,2120.8360,2214.0620,2985474208,63094904320.0000,3,0.032524,1,-4.210600,0
2016-01-22,2148.9160,2169.9520,2078.9410,2158.9980,2120.8360,2599697584,52996822784.0000,3,0.028323,1,1.799400,0
2016-01-25,2178.9430,2199.4100,2147.0230,2171.1980,2158.9980,2233723376,46669006336.0000,3,0.024336,1,0.565100,0
2016-01-26,2143.5860,2146.3550,1998.3390,2001.7460,2171.1980,2723456448,55437322752.0000,3,0.029664,1,-7.804500,0
2016-01-27,2000.8450,2012.6580,1883.4130,1994.3840,2001.7460,2995776784,57345316352.0000,3,0.032618,1,-0.367800,0
2016-01-28,1964.8650,1988.0830,1892.4340,1898.9180,1994.3840,2257233584,42775244288.0000,3,0.024559,1,-4.786700,0
2016-01-29,1895.4300,2004.8730,1891.8910,1987.2090,1898.9180,2540692240,48396883968.0000,3,0.027623,1,4.649500,0
2016-02-01,1980.5170,2003.4130,1942.2740,1977.8330,1987.2090,2197432928,42941051904.0000,3,0.023885,1,-0.471800,0
2016-02-02,1980.4070,2075.7230,1980.4080,2064.2150,1977.8330,2597918560,52554475008.0000,3,0.028236,1,4.367500,0
2016-02-03,2038.7180,2092.9810,2023.2770,2079.3270,2064.2150,2383825840,48583061248.0000,3,0.025906,1,0.732100,0
2016-02-04,2084.1150,2135.6700,2084.1150,2121.7060,2079.3280,2620956672,54662519040.0000,3,0.028483,1,2.038100,0
2016-02-05,2123.6160,2134.2760,2088.8910,2089.5130,2121.7070,1889433264,39562468096.0000,3,0.020531,1,-1.517400,0
2016-02-15,2016.7490,2118.2480,2016.7500,2104.3340,2089.5130,1872620400,38357015296.0000,3,0.020337,1,0.709300,0
2016-02-16,2115.6560,2202.9970,2115.6570,2196.5250,2104.3350,2735580096,58763699456.0000,3,0.029707,1,4.381000,0
2016-02-17,2193.0400,2222.8400,2167.3040,2218.5380,2196.5250,3050791184,64978080768.0000,3,0.033148,1,1.002200,0
