date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-12-30,7671.9170,7717.0510,7637.2340,7711.9660,7656.0490,1508981264,35574719488.0000,3,0.016951,1,0.730400,0
2015-12-31,7717.7330,7731.5170,7602.0750,7608.2370,7711.9660,1416147088,31232680960.0000,3,0.015908,1,-1.345000,0
2016-01-04,7587.8060,7587.8070,6960.5650,6966.0160,7608.2370,1373320144,28139480320.0000,3,0.015423,1,-8.441100,0
2016-01-05,6700.7460,7024.1180,6663.7850,6902.9080,6966.0160,2022495072,39925900288.0000,3,0.022713,1,-0.905900,0
2016-01-06,6922.6950,7032.3270,6865.8800,7032.3270,6902.9080,1603067568,30954262528.0000,3,0.018003,1,1.874800,0
2016-01-07,6902.0240,6902.0240,6441.4370,6453.8180,7032.3270,421192384,7724758016.0000,3,0.004730,1,-8.226400,0
2016-01-08,6611.9970,6677.2700,6236.4540,6524.5500,6453.8180,1783471440,33437123584.0000,3,0.020029,1,1.096000,0
2016-01-11,6381.6760,6467.1280,6067.1560,6067.2730,6524.5500,1599492416,28404018432.0000,3,0.017963,1,-7.008600,0
2016-01-12,6076.9510,6177.3560,5970.2110,6104.5850,6067.2730,1281592432,23087448064.0000,3,0.014393,1,0.615000,0
2016-01-13,6142.8790,6212.9730,5931.6630,5931.6620,6104.5850,1204586512,21756299264.0000,3,0.013528,1,-2.832700,0
2016-01-14,5754.4590,6169.3240,5744.5860,6155.4050,5931.6620,1369048544,24455375616.0000,3,0.015375,1,3.772000,0
2016-01-15,6114.4620,6177.7940,5932.4720,5971.9480,6155.4050,1278841984,23429214464.0000,3,0.014362,1,-2.980400,0
2016-01-18,5862.2310,6144.9150,5858.4060,6091.1470,5971.9480,1130773184,20766337280.0000,3,0.012692,1,1.996000,0
2016-01-19,6070.3220,6289.1750,6041.7450,6285.6980,6091.1470,1480709680,27156038912.0000,3,0.016619,1,3.194000,0
2016-01-20,6237.6500,6304.6220,6127.6280,6169.4270,6285.6980,1362954656,25539412736.0000,3,0.015298,1,-1.849800,0
2016-01-21,6074.8470,6266.3910,5981.0220,5981.8710,6169.4270,1326499296,24662987776.0000,3,0.014889,1,-3.040100,0
2016-01-22,6073.1210,6106.5910,5898.0300,6049.5270,5981.8710,1116664176,20464928512.0000,3,0.012533,1,1.131000,0
2016-01-25,6098.7980,6163.1530,6042.2350,6105.3610,6049.5270,983751312,18075911936.0000,3,0.011042,1,0.922900,0
2016-01-26,6038.2770,6065.2780,5663.2120,5667.5040,6105.3610,1302244384,22467443712.0000,3,0.014613,1,-7.171700,0
2016-01-27,5714.7510,5725.4080,5366.5950,5628.2790,5667.5040,1370686720,22712256512.0000,3,0.015380,1,-0.692100,0
2016-01-28,5557.6330,5650.3920,5434.7370,5447.2740,5628.2790,1012528736,17285516288.0000,3,0.011361,1,-3.216000,0
2016-01-29,5448.7230,5708.1450,5448.7240,5662.9700,5447.2740,1070673984,18101675008.0000,3,0.012010,1,3.959700,0
2016-02-01,5641.3940,5691.9750,5540.8860,5607.3650,5662.9700,890227632,15445766400.0000,3,0.009986,1,-0.981900,0
2016-02-02,5622.8240,5810.8410,5622.8240,5782.5600,5607.3650,1065741440,17438362624.0000,3,0.011955,1,3.124400,0
2016-02-03,5710.8870,5821.5480,5686.7420,5798.5930,5782.5600,869163120,14355918080.0000,3,0.009748,1,0.277300,0
2016-02-04,5822.0200,5927.6930,5822.0210,5891.8230,5798.5940,1009270608,17174658048.0000,3,0.011319,1,1.607800,0
2016-02-05,5905.3530,5921.7460,5839.1610,5853.8200,5891.8240,789198592,13081508352.0000,3,0.008851,1,-0.645000,0
2016-02-15,5663.0100,5865.1610,5662.2120,5834.5090,5853.8200,779161568,13530842624.0000,3,0.008735,1,-0.329900,0
2016-02-16,5869.3930,6071.3470,5869.3930,6060.1230,5834.5100,1170142192,20467267584.0000,3,0.013119,1,3.866900,0
2016-02-17,6053.2870,6119.9910,6004.0870,6111.1390,6060.1230,1279997216,22087918848.0000,3,0.014351,1,0.841800,0
2016-02-18,6145.3160,6157.7480,6071.6260,6077.6800,6111.1400,1294195984,22912724224.0000,3,0.014510,1,-0.547500,0
2016-02-19,6066.2320,6146.4190,6060.6930,6109.4020,6077.6810,1041481984,18991952384.0000,3,0.011676,1,0.521900,0
2016-02-22,6176.5780,6244.1230,6170.5380,6242.3830,6109.4030,1423919008,25185515776.0000,3,0.015964,1,2.176600,0
2016-02-23,6252.1800,6259.8550,6122.8820,6195.4910,6242.3830,1192852000,21729779200.0000,3,0.013373,1,-0.751200,0
2016-02-24,6178.7920,6241.8220,6072.7300,6200.1690,6195.4920,1213433872,21938282752.0000,3,0.013604,1,0.075500,0
2016-02-25,6183.4030,6183.4040,5715.2780,5744.3830,6200.1690,1586932080,27600126976.0000,3,0.017789,1,-7.351200,0
2016-02-26,5791.9010,5834.9400,5678.3270,5791.2140,5744.3830,1190020752,20279513088.0000,3,0.013340,1,0.815200,0
2016-02-29,5779.5840,5779.5850,5448.8630,5513.4970,5791.2140,1284901520,20142423040.0000,3,0.014392,1,-4.795500,0
2016-03-01,5525.5190,5671.0400,5466.1550,5638.6380,5513.4970,1242221408,20111870720.0000,3,0.013914,1,2.269700,0
2016-03-02,5633.1160,5913.7850,5633.1170,5910.0700,5638.6380,1462218736,24883162880.0000,3,0.016378,1,4.813800,0
2016-03-03,5912.5050,6015.6150,5899.2300,5907.7580,5910.0700,1711228656,28307607040.0000,3,0.019168,1,-0.039100,0
2016-03-04,5879.7430,5938.3450,5739.2190,5815.1880,5907.7590,1627176768,27786024192.0000,3,0.018226,1,-1.566900,0
2016-03-07,5859.5600,5985.0400,5859.4510,5913.7680,5815.1880,1214054192,20964123904.0000,3,0.013599,1,1.695200,0
2016-03-08,5901.1990,5932.3380,5711.4750,5929.4510,5913.7680,1292115648,21213579520.0000,3,0.014473,1,0.265200,0
2016-03-09,5815.9720,5900.8570,5772.7810,5813.9900,5929.4520,964903824,16240519424.0000,3,0.010808,1,-1.947300,0
2016-03-10,5819.5640,5874.6280,5765.9010,5772.8520,5813.9910,886035584,15319552512.0000,3,0.009924,1,-0.707600,0
2016-03-11,5725.6090,5807.2920,5704.4260,5784.9990,5772.8520,728805504,12280486400.0000,3,0.008163,1,0.210400,0
2016-03-14,5853.6720,6021.7700,5853.6730,5969.1760,5784.9990,1304352128,22486979072.0000,3,0.014610,1,3.183700,0
2016-03-15,5955.5220,5977.8830,5897.0710,5928.6490,5969.1770,975189152,17373559552.0000,3,0.010861,1,-0.679000,0
2016-03-16,5966.7010,5985.6760,5830.2080,5863.5910,5928.6500,828478368,14549128192.0000,3,0.009226,1,-1.097400,0
2016-03-17,5881.7680,6055.8920,5862.4510,6029.3150,5863.5910,1316724736,23222122752.0000,3,0.014663,1,2.826300,0
2016-03-18,6049.8790,6230.5490,6047.1140,6216.3650,6029.3150,1830137504,32819281664.0000,3,0.020380,1,3.102300,0
2016-03-21,6263.8520,6331.3680,6247.5610,6318.7930,6216.3660,1943094352,35072800256.0000,3,0.021638,1,1.647700,0
2016-03-22,6276.2190,6333.7810,6237.7210,6294.6770,6318.7940,1573905408,27500954624.0000,3,0.017527,1,-0.381700,0
2016-03-23,6290.6090,6331.9530,6247.9690,6329.4470,6294.6770,1312579600,23267325952.0000,3,0.014616,1,0.552400,0
2016-03-24,6268.4110,6338.3990,6216.1200,6253.6850,6329.4480,1504796640,27508824832.0000,3,0.016757,1,-1.197000,0
2016-03-25,6246.6250,6324.1400,6246.6260,6318.6250,6253.6850,1137938096,21530875904.0000,3,0.012672,1,1.038400,0
2016-03-28,6354.1390,6445.4960,6297.6940,6318.2090,6318.6250,1534030464,28687126784.0000,3,0.017082,1,-0.006600,0
2016-03-29,6317.4440,6329.4790,6178.6750,6222.5930,6318.2100,1215858720,22353030144.0000,3,0.013539,1,-1.513400,0
2016-03-30,6278.3880,6426.3610,6278.3890,6426.3600,6222.5930,1398382240,27077829376.0000,3,0.015570,1,3.274600,0
2016-03-31,6458.1680,6474.3990,6400.3130,6421.6580,6426.3610,1396861728,26821520640.0000,3,0.015519,1,-0.073200,0
2016-04-01,6385.8660,6410.1100,6267.5470,6367.4720,6421.6590,1220865520,21122047488.0000,3,0.013498,1,-0.843800,0
2016-04-05,6368.0610,6520.4350,6354.9150,6508.9840,6367.4730,1560085280,27858345984.0000,3,0.017249,1,2.222400,0
2016-04-06,6485.0930,6525.7100,6458.3910,6518.6050,6508.9850,1442965808,26024268800.0000,3,0.015954,1,0.147800,0
2016-04-07,6541.7520,6552.7860,6401.4780,6401.4770,6518.6050,1576933312,28338944000.0000,3,0.017435,1,-1.796800,0
2016-04-08,6351.2640,6387.1170,6295.2330,6366.3400,6401.4780,1200468640,21462866944.0000,3,0.013273,1,-0.548900,0
